LAMMPS data file via write_data, version 22 Jul 2025, timestep = 1287300, units = micro

21517 atoms
11 atom types

-18.90863033572857 18.90863033572857 xlo xhi
-18.90863033572857 18.90863033572857 ylo yhi
-47.27157583932174 47.27157583932174 zlo zhi

Atoms # sphere

11733 1 5.82844550420925 0.05 -17.29070264226358 -17.458162558747468 -47.05010583703051 0 0 0
18387 1 5.82844550420925 0.05 -16.83497970276243 -17.363685789312697 -45.514824089751386 0 0 0
14229 1 5.82844550420925 0.05 -17.1409821379032 -17.150135709674274 -43.63499288803441 0 0 0
12245 1 5.82844550420925 0.05 -18.72493455720695 -16.15251094072459 -47.254222095130544 0 0 1
3691 1 5.82844550420925 0.05 -16.145428479441627 -15.466054600785556 -45.666594189512814 0 0 0
59 1 5.82844550420925 0.05 -17.63725206000109 -15.790732768244835 -44.76755903703122 0 0 0
14941 1 5.82844550420925 0.05 -15.645152302622218 -18.155953746841043 -43.79357615426173 0 0 0
113 1 5.82844550420925 0.05 -15.732344669770043 -15.20754593825258 -43.15703678746613 0 0 0
7555 1 5.82844550420925 0.05 -14.800212301110438 -16.789982084339805 -46.30912482732037 0 0 0
14110 1 5.82844550420925 0.05 -18.707208353237625 -18.14713024823979 -43.30017592425616 0 1 0
2253 1 5.82844550420925 0.05 -17.791566111545038 -15.087839893765596 -42.78404033899547 0 0 0
18985 1 5.82844550420925 0.05 -15.099361665913857 -14.915742927167082 -46.97387495273921 0 0 1
6503 1 5.82844550420925 0.05 -15.120946066534735 -16.55477709112733 -44.485169667357574 0 0 0
13476 1 5.82844550420925 0.05 -17.231974700256657 -14.700861201418288 -46.86009874289444 0 0 1
12977 1 5.82844550420925 0.05 -18.81381556399053 -16.403854650964238 -43.0188366016305 0 0 0
15119 1 5.82844550420925 0.05 -18.692595737395553 -18.466426970341498 -45.4654417505659 0 0 0
12146 1 5.82844550420925 0.05 -14.027986021305075 -18.69136648215564 -45.95989496323082 0 0 0
13844 1 5.82844550420925 0.05 -14.164562769907137 -15.919675127153008 -42.84547929333766 0 0 0
20330 1 5.82844550420925 0.05 -18.440268980093318 -13.901497760495435 -44.65180723457921 0 0 0
14970 1 5.82844550420925 0.05 -16.43571034893731 -14.098850533846427 -44.265392955407414 0 0 0
4434 1 5.82844550420925 0.05 -14.911074943789213 -13.88991165534695 -45.163842098338584 0 0 0
15305 1 5.82844550420925 0.05 -13.88129004377748 -18.47790730317253 -42.1969760860947 0 0 0
16087 1 5.82844550420925 0.05 -15.883556189531127 -13.789324586418743 -42.08977706903062 0 0 0
19288 1 5.82844550420925 0.05 -15.810731322927204 -16.772517394802115 -42.17170444520303 0 0 0
9887 1 5.82844550420925 0.05 -13.647038577462116 -15.339400282172043 -45.07445660255437 0 0 0
20276 1 5.82844550420925 0.05 -13.42658218250767 -18.142254131872875 -44.13623773700064 0 0 0
5394 1 5.82844550420925 0.05 -11.875537124640763 -17.86920225242368 -45.72606828719961 0 0 0
325 1 5.82844550420925 0.05 -13.193930446977127 -17.1595083866222 -44.40578427930935 0 0 0
20461 1 5.82844550420925 0.05 -11.753292006896153 -16.13535598107179 -45.030894802955864 0 0 0
17237 1 5.82844550420925 0.05 -12.695594953888 -16.09304535891278 -46.528222205020576 0 0 0
21328 2 5.1 4.65 -10.814537060208005 -17.93816165683407 -43.138251298765965 0 0 0
7901 1 5.82844550420925 0.05 -10.321326609486896 -16.7337727734317 -45.602798318629965 0 0 0
15882 1 5.82844550420925 0.05 -10.712593011437608 -18.772312628816117 -45.853347323700206 0 0 1
19515 1 5.82844550420925 0.05 -10.21419085820362 -15.422211486074756 -44.07201456585857 0 0 0
502 1 5.82844550420925 0.05 -9.917570733683066 -14.81292900152326 -45.836900188883156 0 0 0
18503 1 5.82844550420925 0.05 -11.867059869565342 -14.221383103481134 -45.34620704306595 0 0 0
1586 1 5.82844550420925 0.05 -11.681543350750923 -15.175498575368792 -43.492441540463226 0 0 0
2153 1 5.82844550420925 0.05 -12.804987502754159 -16.04112257056766 -42.84292254438869 0 0 0
17008 1 5.82844550420925 0.05 -9.788510956797554 -14.451952400883286 -42.59801497002654 0 0 0
12675 1 5.82844550420925 0.05 -11.638028254126134 -14.344004862364066 -47.23686899972271 0 0 1
4687 1 5.82844550420925 0.05 -9.207747239811834 -18.19393948455555 -45.427072962073865 0 0 0
16144 1 5.82844550420925 0.05 -8.66404937580422 -16.740743834799073 -44.38333865365216 0 0 0
15280 1 5.82844550420925 0.05 -8.68166657953942 -16.916753377157747 -46.498327285516 0 0 0
2132 1 5.82844550420925 0.05 -8.688046181416023 -15.378444083416152 -44.24723252754736 0 0 0
7577 1 5.82844550420925 0.05 -13.352880778714018 -13.845934222089973 -44.295372428704425 0 0 0
6076 1 5.82844550420925 0.05 -8.334265140419577 -13.710803527873864 -47.057277405932446 0 0 1
12978 1 5.82844550420925 0.05 -11.16166922378181 -15.452418992528788 -42.02464289633455 0 0 0
2317 1 5.82844550420925 0.05 -13.307094603678816 -14.119027502559566 -42.4103560468358 0 0 0
3654 1 5.82844550420925 0.05 -8.790380793865301 -16.09335897001391 -42.40849020909381 0 0 0
5791 1 5.82844550420925 0.05 -8.049368198143826 -17.884235408825987 -43.09653624179363 0 0 0
21194 1 5.82844550420925 0.05 -7.733748549806913 -15.062153968620047 -46.11817652161136 0 0 1
12829 1 5.82844550420925 0.05 -7.185028966399747 -18.507301325655593 -46.26067622827237 0 0 0
4580 1 5.82844550420925 0.05 -6.7305654025745145 -16.543812633512523 -45.58371040335112 0 0 0
5729 1 5.82844550420925 0.05 -6.946540637777916 -18.190196043621956 -44.079448109666735 0 0 0
18374 1 5.82844550420925 0.05 -6.969405314204543 -16.103255478734063 -43.51616907531235 0 0 0
5692 1 5.82844550420925 0.05 -6.31760559014257 -14.824154907766035 -44.32489796715048 0 0 0
4749 1 5.82844550420925 0.05 -4.649513995509368 -16.860770890011054 -46.11546317349526 0 0 0
17455 1 5.82844550420925 0.05 -5.480533480175852 -18.08696902753667 -44.95244877443076 0 0 0
14870 1 5.82844550420925 0.05 -4.921730553616566 -16.458166515273636 -43.60716832674286 0 0 0
2689 1 5.82844550420925 0.05 -5.760295436077721 -14.447794492462936 -46.28545557139883 0 0 1
18330 1 5.82844550420925 0.05 -4.423106855585095 -16.233575719292663 -45.24238890731235 0 0 0
3588 1 5.82844550420925 0.05 -4.854857449804966 -17.718538996104805 -43.21909483715781 0 0 0
8592 1 5.82844550420925 0.05 -3.3517340256514334 -15.825800673979632 -44.063511988976174 0 0 0
9713 1 5.82844550420925 0.05 -3.0371399069991636 -16.43470398529116 -46.77624843104873 0 0 0
17246 1 5.82844550420925 0.05 -2.9732239313267765 -14.61816048832478 -45.710924073199415 0 0 0
18461 1 5.82844550420925 0.05 -2.9910428628537904 -16.67659682848668 -42.67150526283231 0 0 0
1175 1 5.82844550420925 0.05 -4.490244397428095 -14.200055843937385 -44.303629126687916 0 0 0
5641 1 5.82844550420925 0.05 -5.310673443780445 -13.877992767754591 -42.7170082500673 0 0 0
13114 1 5.82844550420925 0.05 -3.109129097728413 -18.31265307021311 -42.097930628645614 0 0 0
14202 1 5.82844550420925 0.05 -7.547443594066724 -14.077061657676023 -42.44711318407797 0 0 0
9130 1 5.82844550420925 0.05 -4.0548801385887945 -14.027785768714 -47.12070583456631 0 0 1
21228 2 5.1 4.65 -2.7113751285724916 -18.385194945414064 -44.83873345372074 0 0 0
14873 1 5.82844550420925 0.05 -2.546636967833514 -14.582252286359692 -42.92864835782595 0 0 0
13245 1 5.82844550420925 0.05 -1.7283423436930399 -15.863045293227884 -45.38225350459454 0 0 0
12092 1 5.82844550420925 0.05 -1.3872266914695999 -17.01394034486174 -46.83593448860455 0 0 0
2464 1 5.82844550420925 0.05 -0.4885782326797319 -17.88201909104811 -46.43459828973409 0 0 0
17271 1 5.82844550420925 0.05 -0.15074643220753714 -17.346519703117814 -44.6378700812037 0 0 0
4678 1 5.82844550420925 0.05 -0.2554225163789212 -15.186430997801299 -45.093502928804384 0 0 0
5537 1 5.82844550420925 0.05 -1.3073626794996756 -16.230029298892617 -43.7296370716577 0 0 0
5589 1 5.82844550420925 0.05 -1.00162277987695 -17.789415728456447 -42.74506946746172 0 0 0
5343 1 5.82844550420925 0.05 -1.2359786289934007 -15.57764624107422 -42.88247693676974 0 0 0
5531 1 5.82844550420925 0.05 1.4930705228120402 -18.13450426872864 -45.31070382082433 0 0 0
10627 1 5.82844550420925 0.05 1.1104608914111083 -16.60234880885157 -46.26640468502543 0 0 0
10052 1 5.82844550420925 0.05 1.5953630173147104 -16.950356063207543 -43.693592488362974 0 0 0
4431 1 5.82844550420925 0.05 2.3904017751256994 -15.275425969331707 -46.02001792001741 0 0 0
7809 1 5.82844550420925 0.05 2.4428481681756082 -18.829755170276346 -42.78530223963075 0 1 0
13102 1 5.82844550420925 0.05 0.6180857444768009 -15.36189874045561 -44.48184595220338 0 0 0
12114 1 5.82844550420925 0.05 1.061729128209869 -14.182509598447513 -47.12532489354056 0 0 0
18524 1 5.82844550420925 0.05 1.9041002293265805 -14.51079743744655 -44.100002615177786 0 0 0
12770 1 5.82844550420925 0.05 0.573099366470629 -15.55522317933335 -42.72504840884116 0 0 0
1391 1 5.82844550420925 0.05 -2.652555732207606 -13.880780539150035 -44.55174072170516 0 0 0
20285 1 5.82844550420925 0.05 -0.9405661588535672 -14.06992324617109 -45.875699830438585 0 0 0
9930 1 5.82844550420925 0.05 0.7304734884847299 -18.58500364459915 -42.453839671083784 0 1 0
13092 1 5.82844550420925 0.05 1.8186119693582903 -14.247788380576363 -42.17536464087598 0 0 0
20305 1 5.82844550420925 0.05 3.2526011571036726 -17.1529260638408 -44.83897636384716 0 0 0
15195 1 5.82844550420925 0.05 3.488984486976115 -17.229484140151968 -46.41376608512916 0 0 0
14244 1 5.82844550420925 0.05 3.5814251479282433 -15.625632970172504 -44.37341055319934 0 0 0
419 1 5.82844550420925 0.05 4.421654261220308 -15.517999756465114 -46.252462865218845 0 0 0
20218 1 5.82844550420925 0.05 4.373204344592747 -17.70059562347559 -43.24102758067909 0 0 0
12112 1 5.82844550420925 0.05 3.5163215589944343 -16.07316528196563 -42.89220139557901 0 0 0
20756 1 5.82844550420925 0.05 5.2464410668302115 -17.282427428062125 -46.512281995517455 0 0 1
7720 1 5.82844550420925 0.05 5.395544393556104 -15.946435526097524 -44.5636951842123 0 0 0
13046 1 5.82844550420925 0.05 6.1817584535819385 -18.703361927078976 -45.67478987210722 0 0 0
7806 1 5.82844550420925 0.05 5.863668548830429 -17.53444069643547 -44.287673290211146 0 0 0
5677 1 5.82844550420925 0.05 6.6957557264783425 -16.22661010460841 -46.73228909696216 0 0 0
7900 1 5.82844550420925 0.05 7.305757982019642 -16.546045813621035 -45.91549854973306 0 0 0
17002 1 5.82844550420925 0.05 6.807428369957545 -15.856145831453842 -43.58156316034111 0 0 0
20686 1 5.82844550420925 0.05 7.726944743258439 -18.70075388988189 -45.11855146449697 0 0 0
4287 1 5.82844550420925 0.05 7.293357567950615 -17.76917992492961 -43.19807756426141 0 0 0
43 1 5.82844550420925 0.05 7.605574574461215 -14.82571710047539 -45.21693850599634 0 0 0
12407 1 5.82844550420925 0.05 6.684922608093519 -14.411685738733993 -46.61115992127554 0 0 1
10817 1 5.82844550420925 0.05 5.265879801510213 -14.183041773102007 -45.251122617507306 0 0 0
18399 1 5.82844550420925 0.05 6.083784610734352 -14.13807743147473 -43.4661264545135 0 0 0
14924 1 5.82844550420925 0.05 4.564696619703341 -14.615073548083222 -42.357854571995944 0 0 0
15332 1 5.82844550420925 0.05 3.9692273211289013 -13.59451036417561 -43.61893311201248 0 0 0
11013 1 5.82844550420925 0.05 4.620853282144907 18.902260051140725 -45.00721131192785 0 0 0
3671 1 5.82844550420925 0.05 8.16172558923919 -15.202602295731362 -42.87612204776899 0 0 0
5183 1 5.82844550420925 0.05 8.688107092285449 -17.756276133207095 -46.490784255191116 0 0 1
20649 1 5.82844550420925 0.05 8.823837187203353 -17.43468832950413 -44.71729870487005 0 0 0
1178 1 5.82844550420925 0.05 8.800652894241225 -16.017529748078076 -44.867058700903456 0 0 0
10954 1 5.82844550420925 0.05 8.726643347435349 -17.068821931578665 -42.46613551443979 0 0 0
19152 1 5.82844550420925 0.05 10.559423095023696 -17.86735632478874 -44.280245220996754 0 0 0
12046 1 5.82844550420925 0.05 10.191945472143782 -15.9922298065195 -43.37082692044395 0 0 0
13918 1 5.82844550420925 0.05 10.075516835755014 -15.121037536252091 -44.900178151278816 0 0 0
14251 1 5.82844550420925 0.05 10.544385505454922 -16.785340985497815 -45.6900376106029 0 0 0
15266 1 5.82844550420925 0.05 11.497975503526511 -18.177131906763705 -46.11313733103913 0 0 0
493 1 5.82844550420925 0.05 12.355075171972818 -16.956954165906545 -44.06409822795787 0 0 0
16014 1 5.82844550420925 0.05 12.516453315686242 -16.468088124330222 -45.94220768899376 0 0 0
6811 1 5.82844550420925 0.05 12.793565568339663 -18.767005933945637 -44.532990567157 0 0 0
4077 1 5.82844550420925 0.05 12.761762210352764 -18.471947732312174 -47.150391439828105 0 0 1
11900 1 5.82844550420925 0.05 11.54169880182149 -15.114518350290348 -44.50567707271622 0 0 0
18868 1 5.82844550420925 0.05 11.60347951871034 -14.609404298568384 -46.33894563694288 0 0 1
19558 1 5.82844550420925 0.05 12.348749979971576 -17.972234594684874 -42.45655323851835 0 0 0
8995 1 5.82844550420925 0.05 11.27489439491005 -14.613133158049212 -42.569852410114784 0 0 0
10612 1 5.82844550420925 0.05 8.373466016343801 -13.594438748195273 -45.42513336510237 0 0 0
1224 1 5.82844550420925 0.05 8.980978968236144 -13.873940852361098 -43.67771901636136 0 0 0
4448 1 5.82844550420925 0.05 13.225420339465803 -13.7592293880192 -45.62930630985913 0 0 0
1089 1 5.82844550420925 0.05 10.53306922786459 -17.760711285523584 -42.430040555604144 0 0 0
5782 1 5.82844550420925 0.05 12.470732447345032 -15.93909218455876 -42.469642773955385 0 0 0
8602 1 5.82844550420925 0.05 10.215183602108361 -13.51545955019198 -45.55434798933016 0 0 0
20940 1 5.82844550420925 0.05 10.25534931921144 -17.776221160859436 -47.24980563760971 0 0 1
9648 1 5.82844550420925 0.05 18.710986510235987 -16.988152870242207 -45.29168080891934 -1 0 0
5586 1 5.82844550420925 0.05 13.510955248837586 -14.858357621588157 -43.74853540446087 0 0 0
344 1 5.82844550420925 0.05 14.26501148697007 -17.91947261963546 -45.82133809099478 0 0 0
8693 1 5.82844550420925 0.05 14.593783845337736 -16.628342707715063 -44.49970245242395 0 0 0
6052 1 5.82844550420925 0.05 18.466424708195394 -14.470303397129726 -46.77480195733306 0 0 1
11953 1 5.82844550420925 0.05 13.998964270633326 -15.610606480939794 -45.41462312761219 0 0 0
6745 1 5.82844550420925 0.05 14.193635504305323 -18.458146604168373 -43.461252410667186 0 1 0
18468 1 5.82844550420925 0.05 15.917946038848928 -17.64356335906179 -44.238005115792575 0 0 0
4253 1 5.82844550420925 0.05 17.180431760699097 -18.633055910620865 -45.245631489259345 0 0 0
9564 1 5.82844550420925 0.05 18.15642901573828 -18.401023132589007 -47.14298731486592 0 0 0
21272 2 5.1 4.65 16.375894576996917 -16.31100833087946 -46.6378194716221 0 0 0
12906 1 5.82844550420925 0.05 15.889548871266793 -15.413450692671088 -44.05809600794347 0 0 0
21117 1 5.82844550420925 0.05 18.701046953544573 -15.373815593054934 -45.452072269026765 0 0 1
2596 1 5.82844550420925 0.05 17.343877460316744 -16.895605907588937 -44.08084873853283 0 0 0
18062 1 5.82844550420925 0.05 17.536403704807828 -15.083772585831204 -44.41271609462691 0 0 0
18236 1 5.82844550420925 0.05 15.020062722071795 -14.302145866880503 -45.3264326036385 0 0 0
17463 1 5.82844550420925 0.05 14.936520869827373 -14.867493686070354 -42.5898643209025 0 0 0
8823 1 5.82844550420925 0.05 17.56296465509418 -15.48620857922858 -42.56930926495509 0 0 0
11863 1 5.82844550420925 0.05 16.351685961624586 -13.89659656097924 -45.326527313859856 0 0 0
3519 1 5.82844550420925 0.05 17.074534720937276 -13.644621408974036 -46.893689562493584 0 0 0
5362 1 5.82844550420925 0.05 18.237015203045853 -13.590283940863765 -43.221919250166835 0 0 0
11021 1 5.82844550420925 0.05 16.28154738154924 -13.669478531997703 -42.7150654375926 0 0 0
15989 1 5.82844550420925 0.05 14.315599210111 -16.78228445592069 -42.52725764313952 0 0 0
373 1 5.82844550420925 0.05 16.213274506334496 -16.401974120059762 -42.08609750839142 0 0 0
15094 1 5.82844550420925 0.05 15.844804575353852 -18.113505007121226 -42.28169018249137 0 0 0
9567 1 5.82844550420925 0.05 15.495507388296392 -18.6597431803903 -45.495357980884336 0 0 0
544 1 5.82844550420925 0.05 13.93696752399249 -15.006572681497168 -47.02364654616783 0 0 1
12863 1 5.82844550420925 0.05 -17.6120059647734 -13.213268521756376 -46.352688651022135 0 0 0
11784 1 5.82844550420925 0.05 -16.55496694444818 -12.527575690926042 -44.95005410017622 0 0 0
2315 1 5.82844550420925 0.05 -18.486620493713286 -11.818893553800438 -44.80940636027248 0 0 0
14262 1 5.82844550420925 0.05 -14.879613753691597 -13.11881272213461 -46.806513125004145 0 0 0
2597 1 5.82844550420925 0.05 -18.445613798918295 -11.294671554088728 -46.53774125324016 0 0 0
10055 1 5.82844550420925 0.05 -16.57348343771265 -11.298975459025652 -43.78703161216667 0 0 0
3684 1 5.82844550420925 0.05 -15.870669223592438 -11.807920746593233 -46.17357683152574 0 0 0
6633 1 5.82844550420925 0.05 -17.638694483115305 -12.919980581674743 -43.0416262415236 0 0 0
7595 1 5.82844550420925 0.05 -14.870654467294418 -13.07698230509504 -43.19258649867063 0 0 0
2451 1 5.82844550420925 0.05 -14.58663619401836 -10.049658832917082 -45.6289182093275 0 0 0
4645 1 5.82844550420925 0.05 -17.343186123214867 -10.178742931918007 -45.570473118374174 0 0 0
10897 1 5.82844550420925 0.05 -18.496002679514586 -9.881882502660003 -44.15751132886386 1 0 0
472 1 5.82844550420925 0.05 -16.00070850342056 -9.91946574828839 -43.3212546567425 0 0 0
2438 1 5.82844550420925 0.05 -18.655560335955226 -11.142083776375735 -42.70313767434445 1 0 0
13802 1 5.82844550420925 0.05 -14.379934372869295 -11.810623762579636 -44.32317720558045 0 0 0
6737 1 5.82844550420925 0.05 -13.974668528755455 -10.73466768680319 -43.99798371397385 0 0 0
16395 1 5.82844550420925 0.05 -16.93484513028062 -8.622015706187467 -43.73528395975394 0 0 0
8077 1 5.82844550420925 0.05 -15.351427250833538 -8.320321269950728 -46.36373016403162 0 0 1
8976 1 5.82844550420925 0.05 -18.73896522048711 -8.286703551667982 -45.30183205041685 1 0 0
11905 1 5.82844550420925 0.05 -15.816700291335973 -9.714386828274113 -45.18252576146376 0 0 0
4981 1 5.82844550420925 0.05 -17.088877299596888 -8.617862074587501 -47.02608425898265 0 0 1
18525 1 5.82844550420925 0.05 -13.85614580930463 -8.376967485933841 -46.58709389280981 0 0 0
4586 1 5.82844550420925 0.05 -14.317845115197994 -10.17820295554624 -42.212461391969796 0 0 0
11928 1 5.82844550420925 0.05 -18.029036999944875 -8.180792501849567 -42.03465595651712 1 0 0
9000 1 5.82844550420925 0.05 -16.288869993401303 -8.18022312221851 -42.10506294183257 0 0 0
8174 1 5.82844550420925 0.05 -16.289475774383774 -10.354697265919008 -47.26014046131542 0 0 1
10626 1 5.82844550420925 0.05 -15.31633258482986 -11.689439713864836 -42.0491831610935 0 0 0
14124 1 5.82844550420925 0.05 -16.68419111044145 -9.80786227076063 -42.05272154126646 0 0 0
18080 1 5.82844550420925 0.05 -13.07745241329086 -13.227681989370755 -46.475500000985136 0 0 0
19324 1 5.82844550420925 0.05 -11.832733253217068 -12.007155978693591 -44.668621826082244 0 0 0
15155 1 5.82844550420925 0.05 -13.340550118062916 -11.70881634842036 -45.77404962095338 0 0 0
19297 1 5.82844550420925 0.05 -10.96036981773505 -11.17234513582296 -46.059167570547665 0 0 0
19482 1 5.82844550420925 0.05 -12.357263742940567 -12.370327855269478 -43.15832957139869 0 0 0
11855 1 5.82844550420925 0.05 -10.644402991200135 -13.045552516430213 -46.14594393852877 0 0 0
9620 1 5.82844550420925 0.05 -10.54091988865634 -13.227848546708048 -43.740329160337666 0 0 0
356 1 5.82844550420925 0.05 -10.362299003657917 -11.72000974076959 -43.499427677507526 0 0 0
10960 1 5.82844550420925 0.05 -12.90283755612731 -10.102842158199064 -46.693385710215125 0 0 0
1403 1 5.82844550420925 0.05 -12.08363467771493 -9.953577681700526 -43.774388743796955 0 0 0
19446 1 5.82844550420925 0.05 -10.391051772582706 -9.652516334865615 -44.83114165054808 0 0 0
10740 1 5.82844550420925 0.05 -9.55478049107605 -10.170854839380329 -44.48170191989545 0 0 0
6730 1 5.82844550420925 0.05 -12.610971358556935 -10.06067191031499 -42.87081832963816 0 0 0
18107 1 5.82844550420925 0.05 -12.479907582545799 -9.588316448323344 -45.40534176751276 0 0 0
3346 1 5.82844550420925 0.05 -9.085811686381792 -13.29431516511531 -45.21396065699719 0 0 0
9173 1 5.82844550420925 0.05 -8.337832060517767 -11.3205919587657 -46.43286720432736 0 0 1
14083 1 5.82844550420925 0.05 -8.99576991512408 -11.522946362891702 -44.68677891371306 0 0 0
20443 1 5.82844550420925 0.05 -8.505243568103724 -11.575791456877434 -42.85044661383287 0 0 0
322 1 5.82844550420925 0.05 -8.351633818766395 -9.51319887385504 -45.900725872737354 0 0 0
13819 1 5.82844550420925 0.05 -11.476534313951529 -8.747379981457842 -44.13125928354257 0 0 0
4367 1 5.82844550420925 0.05 -10.407007496183496 -8.192496862968714 -46.366256006354426 0 0 0
