run_seed,target,strategy,iteration,selected_sample_id,sample_index,Co,Fe,Ni,observed_target,best_observed,global_best,regret,relative_regret,percent_deviation,acquisition_score
0,Coer,greedy,42,FECONI_628,628,40.8,42.2,17.1,3.9478999999999997,4.4951,10.934000000000001,6.438900000000001,0.5888878726906897,58.88878726906896,4.4025360707773
0,Coer,greedy,43,FECONI_625,625,46.6,42.2,11.3,4.004,4.4951,10.934000000000001,6.438900000000001,0.5888878726906897,58.88878726906896,4.534217277025298
0,Coer,greedy,44,FECONI_626,626,44.6,42.2,13.2,4.136,4.4951,10.934000000000001,6.438900000000001,0.5888878726906897,58.88878726906896,4.295442011289264
0,Coer,greedy,45,FECONI_652,652,43.5,44.4,12.1,4.0694,4.4951,10.934000000000001,6.438900000000001,0.5888878726906897,58.88878726906896,4.1703623839463795
0,Coer,greedy,46,FECONI_601,601,43.8,39.9,16.3,4.1361,4.4951,10.934000000000001,6.438900000000001,0.5888878726906897,58.88878726906896,4.198604036462366
0,Coer,greedy,47,FECONI_600,600,45.8,39.9,14.4,4.2491,4.4951,10.934000000000001,6.438900000000001,0.5888878726906897,58.88878726906896,4.1280338546828075
0,Coer,greedy,48,FECONI_571,571,48.8,37.6,13.6,3.9581000000000004,4.4951,10.934000000000001,6.438900000000001,0.5888878726906897,58.88878726906896,4.31369245735728
0,Coer,greedy,49,FECONI_599,599,47.7,39.9,12.4,4.0304,4.4951,10.934000000000001,6.438900000000001,0.5888878726906897,58.88878726906896,4.187228902138853
0,Coer,greedy,50,FECONI_572,572,46.9,37.6,15.5,3.9848,4.4951,10.934000000000001,6.438900000000001,0.5888878726906897,58.88878726906896,4.110455835979496
0,Coer,greedy,51,FECONI_444,444,61.0,28.5,10.4,3.2436999999999996,4.4951,10.934000000000001,6.438900000000001,0.5888878726906897,58.88878726906896,4.094416418058279
0,Coer,greedy,52,FECONI_762,762,36.0,55.8,8.3,3.9566000000000003,4.4951,10.934000000000001,6.438900000000001,0.5888878726906897,58.88878726906896,4.085538630611679
0,Coer,greedy,53,FECONI_682,682,30.8,46.7,22.5,3.9167,4.4951,10.934000000000001,6.438900000000001,0.5888878726906897,58.88878726906896,4.083247880453041
0,Coer,greedy,54,FECONI_726,726,30.5,51.2,18.3,4.2467,4.4951,10.934000000000001,6.438900000000001,0.5888878726906897,58.88878726906896,4.0865423849207865
0,Coer,greedy,55,FECONI_727,727,28.6,51.2,20.2,4.0379,4.4951,10.934000000000001,6.438900000000001,0.5888878726906897,58.88878726906896,4.113532139096028
0,Coer,greedy,56,FECONI_045,45,4.9,3.6,91.5,1.2791000000000001,4.4951,10.934000000000001,6.438900000000001,0.5888878726906897,58.88878726906896,4.074420101418181
0,Coer,greedy,57,FECONI_697,697,45.1,49.0,5.9,4.0389,4.4951,10.934000000000001,6.438900000000001,0.5888878726906897,58.88878726906896,4.05980044827914
0,Coer,greedy,58,FECONI_674,674,46.2,46.7,7.1,4.0875,4.4951,10.934000000000001,6.438900000000001,0.5888878726906897,58.88878726906896,4.056176062881718
0,Coer,greedy,59,FECONI_673,673,48.2,46.7,5.1,4.0118,4.4951,10.934000000000001,6.438900000000001,0.5888878726906897,58.88878726906896,4.071852819927964
0,Coer,greedy,60,FECONI_746,746,29.4,53.5,17.1,4.0542,4.4951,10.934000000000001,6.438900000000001,0.5888878726906897,58.88878726906896,4.0338007877219875
0,Coer,greedy,61,FECONI_024,24,45.4,3.6,51.0,8.6699,8.6699,10.934000000000001,2.264100000000001,0.20706969087250784,20.706969087250783,4.02451033887172
0,Coer,greedy,62,FECONI_025,25,43.5,3.6,52.9,8.6372,8.6699,10.934000000000001,2.264100000000001,0.20706969087250784,20.706969087250783,8.466553127849835
0,Coer,greedy,63,FECONI_069,69,44.3,5.9,49.9,6.507599999999999,8.6699,10.934000000000001,2.264100000000001,0.20706969087250784,20.706969087250783,8.418434274140605
