Potential vs. RHE [V],Current density [A/cm^2],Standard deviation [A/cm^2]
-0.8428058624267578,-7.79927758285248,0.10154101125563049
-0.8387069702148438,-7.7999364798940505,0.13892453893623558
-0.8346080780029297,-7.798887913412666,0.09335078372335526
-0.8305091857910156,-7.7821277324025155,0.10505125106473935
-0.8264102935791016,-7.80213786790051,0.09425149113240247
-0.8223114013671875,-7.785537585437123,0.09654364728146664
-0.8182125091552734,-7.804696052523518,0.13232910085760785
-0.8141136169433594,-7.782298600965043,0.08869263225682338
-0.8100147247314453,-7.789771979162339,0.12945682397629715
-0.8059158325195312,-7.763737241101526,0.09247910237106617
-0.8018169403076172,-7.780199782138517,0.10926049369866807
-0.7977180480957031,-7.784540097835518,0.11212651172848667
-0.7936191558837891,-7.761880955613205,0.10545684000217294
-0.789520263671875,-7.777613916848484,0.10370216579644344
-0.7854213714599609,-7.752856929678611,0.11926616182332384
-0.7813224792480469,-7.763103998297555,0.09043325076985916
-0.7772235870361328,-7.756914465723898,0.10793411467521322
-0.7731246948242188,-7.734315841056339,0.08254730974720137
-0.7690258026123047,-7.734668378106466,0.13257859303170114
-0.7649269104003906,-7.710503817675529,0.07712691488680853
-0.7608280181884766,-7.723622620807608,0.12271183093367567
-0.7567291259765625,-7.695315854459953,0.10037311054643071
-0.7526302337646484,-7.708130359340056,0.08536361021708684
-0.7485313415527344,-7.679833989073688,0.11087543697490052
-0.7444324493408203,-7.681709302545155,0.07517276033664454
-0.7403335571289062,-7.663436355721546,0.1147396489052219
-0.7362346649169922,-7.648391591892518,0.07688817244738001
-0.7321357727050781,-7.65278650937483,0.09333060739239678
-0.7280368804931641,-7.6059852251554245,0.07337976176230807
-0.72393798828125,-7.629858493460652,0.0808024950556464
-0.7198390960693359,-7.586984342951353,0.09728586445265427
-0.7157402038574219,-7.582498566028583,0.07480616435904103
-0.7116413116455078,-7.559596243296636,0.06809041287886819
-0.7075424194335938,-7.5310973027427055,0.07556865851311691
-0.7034435272216797,-7.539021598754808,0.08760017684294075
-0.6993446350097656,-7.490907329643171,0.07467458047498761
-0.6952457427978516,-7.513270257838637,0.08603891398842696
-0.6911468505859375,-7.4512687027019355,0.05213723854056123
-0.6870479583740234,-7.447561250065484,0.06097306389041844
-0.6829490661621094,-7.441085450398151,0.046632009273872115
-0.6788501739501953,-7.3820347275558476,0.05890410677666997
-0.6747512817382812,-7.400883789099052,0.061167462881324866
-0.6706523895263672,-7.296922966317005,0.0340121370085258
-0.6665534973144531,-7.361054638927629,0.06843297942727174
-0.6624546051025391,-7.273532263092419,0.02537845847719389
-0.658355712890625,-7.266075075163897,0.03498581608700451
-0.6542568206787109,-7.266091809150307,0.06616156056244422
-0.6501579284667969,-7.1892752348363045,0.03126377305411948
-0.6460590362548828,-7.223995509058561,0.0592037597447895
-0.6419601440429688,-7.109842890233274,0.008364817937753016
-0.6378612518310547,-7.148935013004954,0.05129800518937595
-0.6337623596191406,-7.0669267660965325,0.06441110639477542
-0.6296634674072266,-7.022842029701628,0.025790117304210207
-0.6255645751953125,-6.994989165381317,0.07391651461561027
-0.6214656829833984,-6.9228093568103715,0.03707073003298446
-0.6173667907714844,-6.917248673365099,0.06243518097776281
-0.6132678985595703,-6.85242045451755,0.046442690348464606
-0.6091690063476562,-6.814571199898965,0.0300624889585564
-0.6050701141357422,-6.829721975255688,0.0723138376820488
-0.6009712219238281,-6.682360422876644,0.043512931945492474
-0.5968723297119141,-6.706273473261123,0.05826865259577799
-0.5927734375,-6.6018970210725465,0.09119681999294665
-0.5886745452880859,-6.626183035768885,0.0407683318451434
-0.5845756530761719,-6.547546934964189,0.08880688934534864
-0.5804767608642578,-6.437174418589051,0.05277032083523204
-0.5763778686523438,-6.431398367782282,0.1039638616227549
-0.5722789764404297,-6.343610143628456,0.0826532721263576
-0.5681800842285156,-6.315028292343644,0.030116429495664357
-0.5640811920166016,-6.2353432123796155,0.10675148380634328
-0.5599822998046875,-6.177084374312343,0.013682923347048489
-0.5558834075927734,-6.105841429971832,0.1627525841385518
-0.5517845153808594,-6.024522831012227,0.04289175454396565
-0.5476856231689453,-5.968687684758453,0.11890406459582088
-0.5435867309570312,-5.896849658055814,0.0685809032795238
-0.5394878387451172,-5.7932484044653085,0.039321230839437116
-0.5353889465332031,-5.772870995235446,0.12650245800674245
-0.5312900543212891,-5.6335400229592665,0.03154534197578553
-0.527191162109375,-5.63080432967715,0.15820046465695323
-0.5230922698974609,-5.491678039566463,0.04239796014079103
-0.5189933776855469,-5.503438850433653,0.06779158736868053
-0.5148944854736328,-5.349547825767995,0.10990151503489166
-0.5107955932617188,-5.281240865772344,0.04086911890017549
-0.5066967010498047,-5.203706489887605,0.13590633534114485
-0.5025978088378906,-5.146814096193925,0.052320681612097276
-0.49849891662597656,-5.069237717721719,0.09984931502172913
-0.4944000244140625,-4.974788897236432,0.09569289987530893
-0.49030113220214844,-4.868233116879102,0.07507113530249762
-0.4862022399902344,-4.85360694639185,0.11035383436852775
-0.4821033477783203,-4.6795943408755,0.02719504501101451
-0.47800445556640625,-4.621271159047897,0.10681051733663922
-0.4739055633544922,-4.520241455322611,0.09940922306700603
-0.4698066711425781,-4.455930607166812,0.09098459015201701
-0.46570777893066406,-4.385208129263012,0.08745717656774034
-0.46160888671875,-4.206142425293168,0.059309706429827386
-0.45750999450683594,-4.20397965918431,0.1004557008791947
-0.4534111022949219,-4.101216264843278,0.08199596091182484
-0.4493122100830078,-4.040631886714739,0.11198967989336206
-0.44521331787109375,-3.879771922821343,0.07370067272488445
-0.4411144256591797,-3.838842549769463,0.04953951557932144
-0.4370155334472656,-3.714110705981169,0.1238307019837097
-0.43291664123535156,-3.7052711507711673,0.09237317264147943
-0.4288177490234375,-3.5691602740282034,0.12309426278078082
-0.42471885681152344,-3.5376417058057186,0.054083537702492655
-0.4206199645996094,-3.3714503955315003,0.12340989869627797
-0.4165210723876953,-3.323239438116476,0.07270370369613781
-0.41242218017578125,-3.24404796529443,0.08136476810557136
-0.4083232879638672,-3.159701845800384,0.08961396745408129
-0.4042243957519531,-3.073626205498133,0.06577906803975603
-0.40012550354003906,-2.982569922460874,0.08889998508322729
-0.396026611328125,-2.917705665331654,0.07894982365635637
-0.39192771911621094,-2.8492575057891436,0.08313613674907941
-0.3878288269042969,-2.7591492593289915,0.09563345714019025
-0.3837299346923828,-2.675311399226279,0.08616549992422927
-0.37963104248046875,-2.6222516924973736,0.08582131154865971
-0.3755321502685547,-2.533647399791497,0.052936961410023055
-0.3714332580566406,-2.4587252891718254,0.09577342515881161
-0.36733436584472656,-2.38255627624974,0.0764205690578855
-0.3632354736328125,-2.3304982092276316,0.06376380234923745
-0.35913658142089844,-2.242182748309594,0.05858082658453564
-0.3550376892089844,-2.193520963731457,0.05638538090384652
-0.3509387969970703,-2.1132774751879624,0.07046692343366873
-0.34683990478515625,-2.085178343911107,0.050853386258922044
-0.3427410125732422,-1.9850654113052488,0.07407619821157892
-0.3386421203613281,-1.9428455260656117,0.05404030205322264
-0.33454322814941406,-1.8732396911220608,0.059621665334928936
-0.3304443359375,-1.8088583535868088,0.06216705759531191
-0.32634544372558594,-1.755671578167348,0.05813770364030441
-0.3222465515136719,-1.6869038901208786,0.047897472013888276
-0.3181476593017578,-1.6601226270798382,0.050566415966625054
-0.31404876708984375,-1.5727643865129968,0.044871213726506515
-0.3099498748779297,-1.5442225178256785,0.061007901839036836
-0.3058509826660156,-1.4823895654474633,0.03275848985568342
-0.30175209045410156,-1.4416508296740087,0.04877750082627441
-0.2976531982421875,-1.3719617325645708,0.046266741691203726
-0.29355430603027344,-1.333874414273805,0.04282936738233571
-0.2894554138183594,-1.2783071647845037,0.03344602337143794
-0.2853565216064453,-1.232588743511216,0.036797875381571934
-0.28125762939453125,-1.1801243475488195,0.046016466228837836
-0.2771587371826172,-1.1453371699274535,0.03712303506716592
-0.2730598449707031,-1.1132955188493476,0.038799237922118986
-0.26896095275878906,-1.0783528534926883,0.039990940421306055
-0.264862060546875,-1.0380858942653735,0.024210984234038283
-0.26076316833496094,-0.9896305984733473,0.03973325935038473
-0.2566642761230469,-0.9545396721476803,0.02496529005374437
-0.2525653839111328,-0.9169529116923377,0.030555258605665304
-0.24846649169921875,-0.8747237446979338,0.022388160076104523
-0.2443675994873047,-0.8546821524911551,0.020229957566170062
-0.24026870727539062,-0.8250848305829143,0.038998819772753095
-0.23616981506347656,-0.7837180922549999,0.026945170451599176
-0.2320709228515625,-0.753877105859445,0.024412295166134208
-0.22797203063964844,-0.7187712909231205,0.013141641126950805
-0.22387313842773438,-0.6973484165006928,0.02054486155345277
-0.2197742462158203,-0.6702080609335658,0.015800907799406124
-0.21567535400390625,-0.6406158368397769,0.015207294993301907
-0.2115764617919922,-0.6163287466536642,0.022987554672911335
-0.20747756958007812,-0.5965333368879158,0.014520138907718284
-0.20337867736816406,-0.5667056241384375,0.01856753807150044
-0.19927978515625,-0.5419391607812009,0.015375958518744067
-0.19518089294433594,-0.5315816521204867,0.016164398274252315
-0.19108200073242188,-0.49010830492939594,0.0132738782463531
-0.1869831085205078,-0.4771832416965818,0.01922284793970691
-0.18288421630859375,-0.45127714860643037,0.012592345936515224
-0.1787853240966797,-0.4456379019628716,0.012425050484202983
-0.17468643188476562,-0.41920252021510723,0.013226654761685419
-0.17058753967285156,-0.4059554339373301,0.005308311781373998
-0.1664886474609375,-0.3915359783323537,0.01697777259744982
-0.16238975524902344,-0.364234764215652,0.01856280443080013
-0.15829086303710938,-0.357223926725663,0.008087770564042676
-0.1541919708251953,-0.3380103793248879,0.0003509280052128586
-0.15009307861328125,-0.3203026003791463,0.02577235344891015
-0.1459941864013672,-0.3091642391955683,0.008434207023420466
-0.14189529418945312,-0.29746568260678674,0.024084713171625017
-0.13779640197753906,-0.28762961522833913,0.0006859696108735595
-0.133697509765625,-0.2809949030575078,0.013926975611066126
-0.12959861755371094,-0.2705067045447976,0.012197066977117626
-0.12549972534179688,-0.25270726998362886,0.006566891118275361
-0.12140083312988281,-0.23840669317117522,0.011274549136016755
-0.11730194091796875,-0.22204527079664915,0.012546298039354089
-0.11320304870605469,-0.21703570617219695,0.007933403361061383
-0.10910415649414062,-0.20454181294975537,0.02287285998293117
-0.10500526428222656,-0.19052707778529018,0.020680292546828214
-0.1009063720703125,-0.18934758105579608,0.006310985870134198
-0.09680747985839844,-0.17677246352781065,0.005664620316399046
-0.09270858764648438,-0.17216635660840351,0.01970156652965287
-0.08860969543457031,-0.16290167095104766,0.014716848087770152
-0.08451080322265625,-0.16173924182380542,0.009835694025520932
-0.08041191101074219,-0.15113258502872162,0.006629312862249159
-0.07631301879882812,-0.13352806819320773,0.00538598439635671
-0.07221412658691406,-0.12839180816077442,0.005968956417005038
-0.068115234375,-0.12787297925848562,0.007327774854739366
-0.06401634216308594,-0.1251700521470874,0.010332665598555016
-0.059917449951171875,-0.11769664460041818,0.007342247051339085
-0.05581855773925781,-0.11104580712543678,0.007134248711186069
-0.05171966552734375,-0.10246062012292216,0.003018436513133574
-0.04762077331542969,-0.10239495096162117,0.008528190203699175
-0.043521881103515625,-0.0903628409193586,0.004789170721146964
-0.03942298889160156,-0.09836144764597039,0.005520447155753417
-0.0353240966796875,-0.09922778923177623,0.010104170925373988
-0.031225204467773438,-0.08643975542051892,0.004160062793779265
-0.027126312255859375,-0.07889793049748818,0.011829042483976853
-0.023027420043945312,-0.07853702165168423,0.0024015217910062876
-0.01892852783203125,-0.07326424615681702,0.004226854719823953
-0.014829635620117188,-0.07281786183678425,0.005509642037393054
-0.010730743408203125,-0.05689386404594856,0.007915065399227995
-0.0066318511962890625,-0.061899255539542015,0.0015847042360778573
-0.002532958984375,-0.05355637324101662,0.015687970171043134
0.0015659332275390625,-0.048430748424034116,0.007819857701678137
0.005664825439453125,-0.036540974224503,0.004673607935325374
