Potential vs. RHE [V],Current density [A/cm^2],Standard deviation [A/cm^2]
-0.8428068161010742,-7.649804412299119,0.1142957910498581
-0.8387079238891602,-7.629786833598193,0.1076604251853931
-0.8346090316772461,-7.622411255874354,0.09917229827622416
-0.830510139465332,-7.636038465405882,0.1409561821746394
-0.826411247253418,-7.599560039867725,0.1023742621530182
-0.8223123550415039,-7.605927496695652,0.13111118210379455
-0.8182134628295898,-7.57614861443387,0.0841177844537962
-0.8141145706176758,-7.58933459390265,0.1375876736338681
-0.8100156784057617,-7.552032935342525,0.08888428086701343
-0.8059167861938477,-7.57436592601706,0.11716307844502039
-0.8018178939819336,-7.528006066867296,0.10958887883692583
-0.7977190017700195,-7.530142675770552,0.09646578194576001
-0.7936201095581055,-7.52228036015255,0.10887192434957811
-0.7895212173461914,-7.519353553933908,0.10267056116397309
-0.7854223251342773,-7.486295485853733,0.11207428125238583
-0.7813234329223633,-7.496932500041258,0.10196830498548361
-0.7772245407104492,-7.460022108669886,0.08976317780963756
-0.7731256484985352,-7.488821559099944,0.10707334848717594
-0.7690267562866211,-7.436385446635907,0.09620561655630132
-0.764927864074707,-7.437718033475072,0.1277692663375744
-0.760828971862793,-7.437455491155983,0.08399341721964441
-0.7567300796508789,-7.389953420212493,0.10124242505069667
-0.7526311874389648,-7.391785942487419,0.08626857158842657
-0.7485322952270508,-7.366956845746234,0.1056125193083546
-0.7444334030151367,-7.373794910175742,0.11696440427479096
-0.7403345108032227,-7.346700035601752,0.084308359699199
-0.7362356185913086,-7.338099455749192,0.08564534929700586
-0.7321367263793945,-7.311035037593662,0.08659921527346927
-0.7280378341674805,-7.286642311013918,0.10132634755865165
-0.7239389419555664,-7.288833077249794,0.1137028178008492
-0.7198400497436523,-7.2427326886937635,0.06536224396340506
-0.7157411575317383,-7.231010655536305,0.08527438499303044
-0.7116422653198242,-7.22985395497122,0.09376265046491045
-0.7075433731079102,-7.215654166314114,0.1017747243109506
-0.7034444808959961,-7.19412257205611,0.08451547521746795
-0.699345588684082,-7.152685499431946,0.07510283823316251
-0.695246696472168,-7.169673718097187,0.08205483965884255
-0.6911478042602539,-7.120798488540193,0.08599004820895542
-0.6870489120483398,-7.1255562534761685,0.07299558803707841
-0.6829500198364258,-7.09781297423624,0.08027431021904757
-0.6788511276245117,-7.05064696016435,0.08146294024065351
-0.6747522354125977,-7.026040885788782,0.07551247003236417
-0.6706533432006836,-7.032328798487806,0.07997785206473226
-0.6665544509887695,-7.007324806500954,0.07783582039100918
-0.6624555587768555,-6.947543610913638,0.072940519782736
-0.6583566665649414,-6.967863154176289,0.08672534327826856
-0.6542577743530273,-6.9125336299310005,0.06873185863115919
-0.6501588821411133,-6.873715816200904,0.05999902294460391
-0.6460599899291992,-6.8642525824892004,0.089276313518643
-0.6419610977172852,-6.837873454400867,0.048642568570964134
-0.6378622055053711,-6.815607382721875,0.0782477647814142
-0.633763313293457,-6.7462437369881885,0.06227340643247542
-0.629664421081543,-6.767162460061211,0.09683686390070026
-0.6255655288696289,-6.68342483401198,0.042563870542279336
-0.6214666366577148,-6.676419289372558,0.07486129329483569
-0.6173677444458008,-6.673123733730577,0.06922420004314553
-0.6132688522338867,-6.588681219489875,0.0704733437847151
-0.6091699600219727,-6.568430165155047,0.0991383601144538
-0.6050710678100586,-6.517548323884237,0.07039940588577358
-0.6009721755981445,-6.5015695376455405,0.0655290905428044
-0.5968732833862305,-6.420233004775011,0.055791343875287856
-0.5927743911743164,-6.386595204056941,0.08903469806419624
-0.5886754989624023,-6.3833784807693625,0.08509300406694255
-0.5845766067504883,-6.314033710060993,0.0567178059122754
-0.5804777145385742,-6.273674973531437,0.05822932126358866
-0.5763788223266602,-6.2298218968665955,0.07665391332122289
-0.5722799301147461,-6.196347367621172,0.06325797126985838
-0.568181037902832,-6.140525273157948,0.07077387969046012
-0.564082145690918,-6.090239846413771,0.045680947215380185
-0.5599832534790039,-6.046751849570067,0.06882577090656718
-0.5558843612670898,-5.997911502689942,0.050199871587067534
-0.5517854690551758,-5.963327475932785,0.0802571552043975
-0.5476865768432617,-5.8897044994326935,0.037752942995452655
-0.5435876846313477,-5.833226406377374,0.09122438874106643
-0.5394887924194336,-5.775355404786999,0.07125310606038618
-0.5353899002075195,-5.706047029141331,0.06561039538508923
-0.5312910079956055,-5.689346405183279,0.07198182278502585
-0.5271921157836914,-5.596205961432488,0.0848528999815345
-0.5230932235717773,-5.539827468635193,0.08637375139169483
-0.5189943313598633,-5.481270775090934,0.08516701530047531
-0.5148954391479492,-5.403462329009397,0.08254121196909563
-0.5107965469360352,-5.372763390181603,0.09225981597169602
-0.5066976547241211,-5.267090100363768,0.08698615361622768
-0.502598762512207,-5.229449231663797,0.0764406497220132
-0.49849987030029297,-5.134119462826904,0.09558053129859745
-0.4944009780883789,-5.078019929458057,0.08753272024477292
-0.49030208587646484,-5.004869905381142,0.09929476854025747
-0.4862031936645508,-4.919016581233914,0.07428369260494756
-0.4821043014526367,-4.848939297140762,0.10036920361602687
-0.47800540924072266,-4.768779463946217,0.10721771397479272
-0.4739065170288086,-4.707436079986852,0.08406072544087707
-0.46980762481689453,-4.622122625880672,0.07476035419345833
-0.46570873260498047,-4.540988039908966,0.054130529621111374
-0.4616098403930664,-4.5025075597431945,0.0970584145120768
-0.45751094818115234,-4.397313802998078,0.08537964432984288
-0.4534120559692383,-4.310671167125103,0.09716639781692109
-0.4493131637573242,-4.261838179962743,0.08860579058226466
-0.44521427154541016,-4.184983069811584,0.05575985756203798
-0.4411153793334961,-4.106439822886771,0.10005377013793137
-0.43701648712158203,-4.013815293445943,0.05879437438724543
-0.43291759490966797,-3.9279989945931084,0.09054852719463062
-0.4288187026977539,-3.8722117481846268,0.0664580294333068
-0.42471981048583984,-3.784085144253899,0.07175826909829773
-0.4206209182739258,-3.7292407164228165,0.06400390200382203
-0.4165220260620117,-3.5967203736881466,0.07847718313704988
-0.41242313385009766,-3.5733862364262285,0.08813721551417703
-0.4083242416381836,-3.465104640200136,0.07297942910892939
-0.40422534942626953,-3.4160317755624536,0.08414458184683425
-0.40012645721435547,-3.29889329783644,0.08276196528961742
-0.3960275650024414,-3.2433465545499556,0.07292603053703525
-0.39192867279052734,-3.158168243725715,0.06396912173350329
-0.3878297805786133,-3.0721631660044166,0.07235321719289418
-0.3837308883666992,-3.0100262829877895,0.06167168300328995
-0.37963199615478516,-2.9331089238966688,0.06976823249404251
-0.3755331039428711,-2.8449664891907553,0.05869813905814038
-0.37143421173095703,-2.755121459993056,0.048803770082898046
-0.36733531951904297,-2.6820003949253395,0.059359866108141125
-0.3632364273071289,-2.6290900266508075,0.05659012854005334
-0.35913753509521484,-2.5493839427264735,0.04958249412730187
-0.3550386428833008,-2.4883253633738125,0.05602110082317648
-0.3509397506713867,-2.410962701660367,0.0680247834640587
-0.34684085845947266,-2.3498157134400715,0.04987058858347008
-0.3427419662475586,-2.291800857132578,0.03801576909415842
-0.33864307403564453,-2.2273033460752925,0.046296395851857665
-0.33454418182373047,-2.1252847616429293,0.040809270816239696
-0.3304452896118164,-2.079307157099944,0.032103522629938167
-0.32634639739990234,-2.001809701431035,0.03278364605403892
-0.3222475051879883,-1.9604666277975873,0.03906594628445351
-0.3181486129760742,-1.8946304375798233,0.03793343954019333
-0.31404972076416016,-1.829891821386392,0.03783652244474777
