Potential vs. RHE [V],Current density [A/cm^2],Standard deviation [A/cm^2]
-0.842803955078125,-8.134940532922156,0.1497842196382252
-0.8387050628662109,-8.114247494910563,0.18824866753137431
-0.8346061706542969,-8.109051356371205,0.1503933634526137
-0.8305072784423828,-8.104695334183846,0.16711211447672084
-0.8264083862304688,-8.106574922493328,0.16382581202611352
-0.8223094940185547,-8.100854892697178,0.1758851973196368
-0.8182106018066406,-8.109616547737415,0.1777879512952249
-0.8141117095947266,-8.089360865092203,0.1552929807325156
-0.8100128173828125,-8.089578246801196,0.18049209978608047
-0.8059139251708984,-8.075703022901541,0.161371178240147
-0.8018150329589844,-8.073099505748578,0.16854716185367796
-0.7977161407470703,-8.072003450522496,0.16966420098656085
-0.7936172485351562,-8.062344708967304,0.17694260914203627
-0.7895183563232422,-8.043040948476692,0.16165690022781354
-0.7854194641113281,-8.052371895560455,0.1808678444548128
-0.7813205718994141,-8.027710409818063,0.1645386793071573
-0.7772216796875,-8.046559857111758,0.18326592117356502
-0.7731227874755859,-8.02059184353565,0.17120540893116382
-0.7690238952636719,-8.03080050103347,0.18415237353544328
-0.7649250030517578,-8.001108118785178,0.15975130758002593
-0.7608261108398438,-7.996153549739019,0.1573006990351839
-0.7567272186279297,-7.99699844905719,0.16550704357905754
-0.7526283264160156,-7.975217569977681,0.16378490606368531
-0.7485294342041016,-7.967779883312288,0.17499947603276433
-0.7444305419921875,-7.966669873196108,0.16887759780757275
-0.7403316497802734,-7.947891368267716,0.17491525279938494
-0.7362327575683594,-7.953264666894991,0.17200484971807542
-0.7321338653564453,-7.930239747483445,0.15836361202577148
-0.7280349731445312,-7.9138595956303375,0.16487213681548485
-0.7239360809326172,-7.902588474920605,0.149118604968218
-0.7198371887207031,-7.908482208789029,0.17044881619827232
-0.7157382965087891,-7.893323529021387,0.1482826599663028
-0.711639404296875,-7.878995703994523,0.1512027020113719
-0.7075405120849609,-7.86191133012349,0.1645136525316724
-0.7034416198730469,-7.835219605585256,0.1594341736950773
-0.6993427276611328,-7.831687661371045,0.15068731152388198
-0.6952438354492188,-7.82057795721289,0.1374222460976033
-0.6911449432373047,-7.809788710709568,0.15423658540026605
-0.6870460510253906,-7.778390184346878,0.14610946776969566
-0.6829471588134766,-7.775614749379653,0.1587473034600637
-0.6788482666015625,-7.747621575738008,0.14810952621359946
-0.6747493743896484,-7.719717679605055,0.1427620414085406
-0.6706504821777344,-7.705226445506895,0.1300767299265603
-0.6665515899658203,-7.714299509865268,0.15608078192982566
-0.6624526977539062,-7.682339584589809,0.13966588615733905
-0.6583538055419922,-7.66197580290842,0.15163741845397685
-0.6542549133300781,-7.648022117881296,0.1417501785758475
-0.6501560211181641,-7.640278395273934,0.136879905513005
-0.64605712890625,-7.611989767194693,0.12136130253819409
-0.6419582366943359,-7.591215904732351,0.12898398958502624
-0.6378593444824219,-7.550643879880542,0.12798194100156798
-0.6337604522705078,-7.539412062871908,0.12072408049716296
-0.6296615600585938,-7.506490583253032,0.1429863330590447
-0.6255626678466797,-7.464179485607992,0.10017743571451833
-0.6214637756347656,-7.469743697289744,0.1269215962435154
-0.6173648834228516,-7.431183257838446,0.12119410034925472
-0.6132659912109375,-7.4037218500334845,0.12969862777232685
-0.6091670989990234,-7.358779913700908,0.11137768106171482
-0.6050682067871094,-7.3591731742066,0.131728811993278
-0.6009693145751953,-7.296910220413735,0.09957027391784909
-0.5968704223632812,-7.283176180557571,0.1101846593799412
-0.5927715301513672,-7.236957637906805,0.09884769867781831
-0.5886726379394531,-7.206475069449037,0.12840301724297834
-0.5845737457275391,-7.146521847094778,0.11621536325312913
-0.580474853515625,-7.132662589912099,0.08957383862991726
-0.5763759613037109,-7.085939551889031,0.10345848285822332
-0.5722770690917969,-7.072388627104114,0.10276685328693524
-0.5681781768798828,-7.007056584103085,0.1181910583377738
-0.5640792846679688,-6.972416232458859,0.1287032737893059
-0.5599803924560547,-6.903726176617244,0.08191586195480445
-0.5558815002441406,-6.885064645182152,0.11100750716424203
-0.5517826080322266,-6.839768231432319,0.10917561558699392
-0.5476837158203125,-6.790111496180617,0.09181747015316831
-0.5435848236083984,-6.764074372965633,0.09310717534433974
-0.5394859313964844,-6.676735782821687,0.1072404361763623
-0.5353870391845703,-6.648321380963488,0.10089115245555494
-0.5312881469726562,-6.603623055215382,0.11275686707372207
-0.5271892547607422,-6.557291740187947,0.09436824597678799
-0.5230903625488281,-6.494417104932045,0.09909777436842503
-0.5189914703369141,-6.39269242635735,0.04525564942792498
-0.514892578125,-6.3791298409376225,0.1064915355208054
-0.5107936859130859,-6.315413963779637,0.09335018728233654
-0.5066947937011719,-6.247899513488643,0.08616992805529891
-0.5025959014892578,-6.205392261244646,0.07425015661809951
-0.49849700927734375,-6.080678929647161,0.07842151156754847
-0.4943981170654297,-6.0661479494819295,0.11246131002001442
-0.4902992248535156,-5.928404900900046,0.08231078981757184
-0.48620033264160156,-5.943050383105532,0.1251992567131944
-0.4821014404296875,-5.807643354668312,0.05554230196973387
-0.47800254821777344,-5.7805914314532885,0.10313784100351263
-0.4739036560058594,-5.681689642550684,0.09412035396181395
-0.4698047637939453,-5.633556234898999,0.10192241467446318
-0.46570587158203125,-5.5480675424507595,0.10198780718997195
-0.4616069793701172,-5.450566575961627,0.05456484400030217
-0.4575080871582031,-5.404581540658358,0.10269029975885378
-0.45340919494628906,-5.306329941381541,0.08196883318626033
-0.449310302734375,-5.214110064939778,0.09168751524372985
-0.44521141052246094,-5.167863724137074,0.09520518037717457
-0.4411125183105469,-5.008408491755155,0.01423648973546839
-0.4370136260986328,-5.012936180251638,0.10729107775985762
-0.43291473388671875,-4.862927342502048,0.053678530644413504
-0.4288158416748047,-4.867370163565647,0.12149726190414094
-0.4247169494628906,-4.736826735429662,0.05755362904063928
-0.42061805725097656,-4.642038544433998,0.07903845316101704
-0.4165191650390625,-4.5623301958409925,0.07682255826394882
-0.41242027282714844,-4.473017799439163,0.07659797810046727
-0.4083213806152344,-4.416725441000664,0.12451636685277113
-0.4042224884033203,-4.2984970511762155,0.07753406445555265
-0.40012359619140625,-4.243695871638212,0.09074968829385015
-0.3960247039794922,-4.115845603748759,0.08740933507939087
-0.3919258117675781,-4.061942180770088,0.09070585592233515
-0.38782691955566406,-3.9670597605019844,0.09737401577636062
-0.38372802734375,-3.891914594545952,0.09707593401471964
-0.37962913513183594,-3.7430438024707064,0.08117756365091716
-0.3755302429199219,-3.679683086964481,0.08542187253284876
-0.3714313507080078,-3.579826706717691,0.10331497894314616
-0.36733245849609375,-3.5286917345835693,0.1098879314733081
-0.3632335662841797,-3.4224365799300855,0.07643502678813957
-0.3591346740722656,-3.351602986760362,0.09820209145988869
-0.35503578186035156,-3.236195152555691,0.0910107473579287
-0.3509368896484375,-3.1846229025935884,0.1027393289680779
-0.34683799743652344,-3.0703458533048966,0.07875113522796398
-0.3427391052246094,-3.0116601614175758,0.06905603612870691
-0.3386402130126953,-2.920913617104352,0.09244004831069418
-0.33454132080078125,-2.8244389942457144,0.08083787775570306
-0.3304424285888672,-2.7463682697940577,0.08195088236310562
-0.3263435363769531,-2.6613919261586463,0.07008199656358267
-0.32224464416503906,-2.602314148314101,0.06219522529223465
-0.318145751953125,-2.518327395011814,0.06602569155159822
-0.31404685974121094,-2.440696762430823,0.06258831610675948
-0.3099479675292969,-2.364301399462023,0.07853526710141606
-0.3058490753173828,-2.309832844595262,0.0582112029523032
-0.30175018310546875,-2.200435206825192,0.06650666429290167
-0.2976512908935547,-2.1370944159937904,0.055463624082365166
-0.2935523986816406,-2.0606894346163167,0.058218830347966856
