material,target,model,modality_group,ridge_r2_pooled,ridge_mae_pooled,ridge_rmse_pooled,ridge_r2_fold_mean,ridge_r2_fold_std,stage_aware_r2_pooled,stage_aware_mae_pooled,stage_aware_rmse_pooled,stage_aware_r2_fold_mean,stage_aware_r2_fold_std
Cathode,thickness_after_um,PROCESS_ONLY,TABULAR_STATE_PROCESS,0.8913020856563196,2.5382441006752137,3.42710928258009,0.8528500954845064,0.12967354967964212,-0.17960286527624847,8.933909098307291,11.289774231257505,-0.8662738488232812,0.42996368259665513
Cathode,thickness_after_um,ULTRASOUND_ONLY,ULTRASOUND_ONLY,0.2605800170847783,7.559127093984454,8.938464906366338,-0.17436669331768567,0.5263319120072524,0.0045278846578864496,8.33508194817437,10.371268968576397,-0.7172211587292328,1.043148819448147
Cathode,thickness_after_um,PROCESS_PLUS_ULTRASOUND,TABULAR_PLUS_ULTRASOUND,0.7563366832152617,3.6877348719125687,5.1311229781023755,0.5778109458230974,0.48432441426105455,-0.17957222818091134,8.933829413519966,11.28962761914527,-0.8662301230536918,0.42993571833254796
Cathode,density_after_g_cm3,PROCESS_ONLY,TABULAR_STATE_PROCESS,0.7937461296730673,0.13716231933155626,0.16569599787175937,-5.538801085827982,12.156050238725065,-0.3440497666605262,0.36851732758594136,0.4229788385541453,-33.011217745440796,57.83582797691203
Cathode,density_after_g_cm3,ULTRASOUND_ONLY,ULTRASOUND_ONLY,-0.800796294872975,0.42176467623251873,0.48960208619350615,-36.31558874393973,63.38674186942405,-1.3560340251437246,0.48353045072937445,0.5600176882797,-40.356302766995164,70.1444542720351
Cathode,density_after_g_cm3,PROCESS_PLUS_ULTRASOUND,TABULAR_PLUS_ULTRASOUND,0.6582790092866926,0.16888469628260808,0.21327836062147545,-8.472712590938688,17.784716029414476,-0.34404868659962107,0.36851712890379207,0.4229786686039655,-33.01121012210201,57.83583156568073
