run_seed,target,strategy,iteration,selected_sample_id,library,area,Au,Ir,Rh,observed_target,best_observed,global_best,regret,relative_regret,percent_deviation,acquisition_score,benchmark_mode
71,k0,random,46,AUIRH_Rh-rich_047,Rh-rich,47,16.58,43.5,39.91,0.0034261130356909,0.006696722338995,0.0074476279582536,0.0007509056192585998,0.10082480267108834,10.082480267108835,0.011100073922430842,Rh-rich
71,k0,random,47,AUIRH_Rh-rich_233,Rh-rich,233,25.2,18.09,56.71,0.0031960810137958,0.006696722338995,0.0074476279582536,0.0007509056192585998,0.10082480267108834,10.082480267108835,0.9878195106589299,Rh-rich
71,k0,random,48,AUIRH_Rh-rich_094,Rh-rich,94,11.9,19.65,68.45,0.0070831373084295,0.0070831373084295,0.0074476279582536,0.0003644906498241002,0.04894050184396831,4.894050184396831,0.9464240498852845,Rh-rich
71,k0,random,49,AUIRH_Rh-rich_107,Rh-rich,107,18.01,29.75,52.24,0.0037826979708009,0.0070831373084295,0.0074476279582536,0.0003644906498241002,0.04894050184396831,4.894050184396831,0.16175124826411136,Rh-rich
71,k0,random,50,AUIRH_Rh-rich_083,Rh-rich,83,19.6,40.21,40.19,0.0028343512141998,0.0070831373084295,0.0074476279582536,0.0003644906498241002,0.04894050184396831,4.894050184396831,0.09227995792787269,Rh-rich
42,k0,greedy,1,AUIRH_Rh-rich_033,Rh-rich,33,14.66,42.46,42.88,0.0044143808593374,0.0044143808593374,0.0074476279582536,0.0030332470989162,0.40727693648481716,40.72769364848172,0.0,Rh-rich
42,k0,greedy,2,AUIRH_Rh-rich_001,Rh-rich,1,13.01,59.73,27.26,0.0034572512276922,0.0044143808593374,0.0074476279582536,0.0030332470989162,0.40727693648481716,40.72769364848172,0.0044143808593374,Rh-rich
42,k0,greedy,3,AUIRH_Rh-rich_002,Rh-rich,2,13.51,56.97,29.52,0.0036808118978671,0.0044143808593374,0.0074476279582536,0.0030332470989162,0.40727693648481716,40.72769364848172,0.003935816043514799,Rh-rich
42,k0,greedy,4,AUIRH_Rh-rich_049,Rh-rich,49,15.36,39.74,44.91,0.0041461601142262,0.0044143808593374,0.0074476279582536,0.0030332470989162,0.40727693648481716,40.72769364848172,0.004469949700622427,Rh-rich
42,k0,greedy,5,AUIRH_Rh-rich_034,Rh-rich,34,14.04,39.89,46.07,0.0044600910623966,0.0044600910623966,0.0074476279582536,0.0029875368958569995,0.40113938459374243,40.113938459374246,0.0043250155071829915,Rh-rich
42,k0,greedy,6,AUIRH_Rh-rich_051,Rh-rich,51,14.32,36.14,49.54,0.0044606324403594,0.0044606324403594,0.0074476279582536,0.0029869955178942,0.40106669326627087,40.106669326627085,0.004439073526120248,Rh-rich
42,k0,greedy,7,AUIRH_Rh-rich_052,Rh-rich,52,13.93,33.68,52.39,0.0050162030842946,0.0050162030842946,0.0074476279582536,0.0024314248739589995,0.3264697011703504,32.64697011703504,0.004440851761540964,Rh-rich
42,k0,greedy,8,AUIRH_Rh-rich_071,Rh-rich,71,13.75,28.47,57.78,0.0051172437490923,0.0051172437490923,0.0074476279582536,0.0023303842091613,0.3129028762209751,31.290287622097512,0.004890120532036414,Rh-rich
42,k0,greedy,9,AUIRH_Rh-rich_092,Rh-rich,92,13.31,23.13,63.56,0.0058753970889053,0.0058753970889053,0.0074476279582536,0.0015722308693483,0.21110491530473463,21.110491530473464,0.0051428577361782675,Rh-rich
42,k0,greedy,10,AUIRH_Rh-rich_220,Rh-rich,220,12.51,10.12,77.37,0.0062847882854128,0.0062847882854128,0.0074476279582536,0.0011628396728408001,0.15613557489161628,15.613557489161629,0.006314318970331527,Rh-rich
42,k0,greedy,11,AUIRH_Rh-rich_199,Rh-rich,199,12.5,11.18,76.32,0.0062891937788427,0.0062891937788427,0.0074476279582536,0.0011584341794109,0.1555440451515978,15.554404515159781,0.006271723053646389,Rh-rich
42,k0,greedy,12,AUIRH_Rh-rich_178,Rh-rich,178,12.35,12.72,74.93,0.0065870546567613,0.0065870546567613,0.0074476279582536,0.0008605733014922998,0.11554998535320181,11.55499853532018,0.006231921135860468,Rh-rich
42,k0,greedy,13,AUIRH_Rh-rich_157,Rh-rich,157,11.66,13.96,74.38,0.0064368488740623,0.0065870546567613,0.0074476279582536,0.0008605733014922998,0.11554998535320181,11.55499853532018,0.0064580868059794455,Rh-rich
42,k0,greedy,14,AUIRH_Rh-rich_136,Rh-rich,136,11.94,15.3,72.76,0.0074476279582536,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006420976911731356,Rh-rich
42,k0,greedy,15,AUIRH_Rh-rich_114,Rh-rich,114,11.61,18.21,70.18,0.0065366474084519,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006777592982346609,Rh-rich
42,k0,greedy,16,AUIRH_Rh-rich_115,Rh-rich,115,10.69,16.11,73.2,0.0067015882189722,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.0066199643203037955,Rh-rich
42,k0,greedy,17,AUIRH_Rh-rich_075,Rh-rich,75,10.82,21.93,67.25,0.0068422361955027,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.0065684677798079375,Rh-rich
42,k0,greedy,18,AUIRH_Rh-rich_094,Rh-rich,94,11.9,19.65,68.45,0.0070831373084295,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006566891460366566,Rh-rich
42,k0,greedy,19,AUIRH_Rh-rich_074,Rh-rich,74,11.45,23.86,64.69,0.006696722338995,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006770931700506484,Rh-rich
42,k0,greedy,20,AUIRH_Rh-rich_113,Rh-rich,113,12.42,19.35,68.23,0.0062051071844099,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006538508321415678,Rh-rich
42,k0,greedy,21,AUIRH_Rh-rich_156,Rh-rich,156,12.49,14.96,72.55,0.0063714518099044,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006456442807949674,Rh-rich
42,k0,greedy,22,AUIRH_Rh-rich_093,Rh-rich,93,12.44,21.32,66.24,0.0064172879240846,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006375981030314156,Rh-rich
42,k0,greedy,23,AUIRH_Rh-rich_135,Rh-rich,135,12.67,16.12,71.21,0.006606603051992,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.0063370397113048735,Rh-rich
42,k0,greedy,24,AUIRH_Rh-rich_073,Rh-rich,73,12.36,25.45,62.19,0.0063557610120318,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006303548872496142,Rh-rich
42,k0,greedy,25,AUIRH_Rh-rich_054,Rh-rich,54,12.15,29.11,58.74,0.0058461120457105,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006239957482789065,Rh-rich
42,k0,greedy,26,AUIRH_Rh-rich_177,Rh-rich,177,13.36,13.64,73.0,0.0060842903438356,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006006283290693345,Rh-rich
42,k0,greedy,27,AUIRH_Rh-rich_241,Rh-rich,241,13.42,9.49,77.09,0.0058663615591211,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006048157235175181,Rh-rich
42,k0,greedy,28,AUIRH_Rh-rich_072,Rh-rich,72,12.66,26.99,60.35,0.0053124848448969,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005989070808925701,Rh-rich
42,k0,greedy,29,AUIRH_Rh-rich_134,Rh-rich,134,13.27,17.55,69.18,0.0061763636086365,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005944828384145828,Rh-rich
42,k0,greedy,30,AUIRH_Rh-rich_198,Rh-rich,198,13.64,12.14,74.22,0.0058552282070113,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005889693507130261,Rh-rich
42,k0,greedy,31,AUIRH_Rh-rich_325,Rh-rich,325,47.64,14.63,37.73,0.0007821784528217,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005821026096020278,Rh-rich
42,k0,greedy,32,AUIRH_Rh-rich_155,Rh-rich,155,13.91,16.25,69.84,0.0060836793957464,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.0059621706658031775,Rh-rich
42,k0,greedy,33,AUIRH_Rh-rich_112,Rh-rich,112,13.91,21.44,64.65,0.0056120380955058,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005825077774402686,Rh-rich
42,k0,greedy,34,AUIRH_Rh-rich_219,Rh-rich,219,14.16,11.29,74.55,0.0058186648885517,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005800623090289703,Rh-rich
42,k0,greedy,35,AUIRH_Rh-rich_154,Rh-rich,154,14.44,17.19,68.37,0.0052655017695215,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005742420158759178,Rh-rich
42,k0,greedy,36,AUIRH_Rh-rich_176,Rh-rich,176,14.51,14.8,70.69,0.005868101442908,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005640950817059256,Rh-rich
42,k0,greedy,37,AUIRH_Rh-rich_133,Rh-rich,133,14.54,19.23,66.23,0.0052632488864833,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005574953157098267,Rh-rich
42,k0,greedy,38,AUIRH_Rh-rich_240,Rh-rich,240,14.74,10.04,75.22,0.0056829370541551,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005521740033250756,Rh-rich
42,k0,greedy,39,AUIRH_Rh-rich_091,Rh-rich,91,13.84,24.83,61.33,0.0053071037928842,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005511523136587378,Rh-rich
42,k0,greedy,40,AUIRH_Rh-rich_197,Rh-rich,197,14.94,13.44,71.62,0.0052392648477697,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005494770620169213,Rh-rich
42,k0,greedy,41,AUIRH_Rh-rich_023,Rh-rich,23,11.87,36.57,51.56,0.005340318944503,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005395275421088395,Rh-rich
42,k0,greedy,42,AUIRH_Rh-rich_037,Rh-rich,37,12.47,33.76,53.77,0.005610800906062,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005375620412517634,Rh-rich
42,k0,greedy,43,AUIRH_Rh-rich_011,Rh-rich,11,11.53,39.01,49.45,0.0053120583289582,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.00535861844832619,Rh-rich
42,k0,greedy,44,AUIRH_Rh-rich_053,Rh-rich,53,13.06,31.64,55.3,0.0051077696676213,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.00535174007928965,Rh-rich
42,k0,greedy,45,AUIRH_Rh-rich_260,Rh-rich,260,15.35,9.29,75.36,0.0053339743011556,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005278066970173147,Rh-rich
42,k0,greedy,46,AUIRH_Rh-rich_279,Rh-rich,279,15.46,8.46,76.08,0.0037097848870491,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005248321550799179,Rh-rich
42,k0,greedy,47,AUIRH_Rh-rich_036,Rh-rich,36,12.98,35.63,51.39,0.0050179064544578,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005564532473938846,Rh-rich
42,k0,greedy,48,AUIRH_Rh-rich_022,Rh-rich,22,12.24,38.71,49.04,0.0052458339001503,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005109468082493256,Rh-rich
42,k0,greedy,49,AUIRH_Rh-rich_111,Rh-rich,111,14.94,22.68,62.38,0.0052719457048908,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005094744011337744,Rh-rich
42,k0,greedy,50,AUIRH_Rh-rich_090,Rh-rich,90,14.6,26.54,58.86,0.0044975799571552,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005054944546375212,Rh-rich
43,k0,greedy,1,AUIRH_Rh-rich_260,Rh-rich,260,15.35,9.29,75.36,0.0053339743011556,0.0053339743011556,0.0074476279582536,0.002113653657098,0.28380226146441834,28.380226146441835,0.0,Rh-rich
43,k0,greedy,2,AUIRH_Rh-rich_001,Rh-rich,1,13.01,59.73,27.26,0.0034572512276922,0.0053339743011556,0.0074476279582536,0.002113653657098,0.28380226146441834,28.380226146441835,0.0053339743011556,Rh-rich
43,k0,greedy,3,AUIRH_Rh-rich_279,Rh-rich,279,15.46,8.46,76.08,0.0037097848870491,0.0053339743011556,0.0074476279582536,0.002113653657098,0.28380226146441834,28.380226146441835,0.004397596244814194,Rh-rich
43,k0,greedy,4,AUIRH_Rh-rich_002,Rh-rich,2,13.51,56.97,29.52,0.0036808118978671,0.0053339743011556,0.0074476279582536,0.002113653657098,0.28380226146441834,28.380226146441835,0.004167003471965633,Rh-rich
43,k0,greedy,5,AUIRH_Rh-rich_003,Rh-rich,3,13.29,55.83,30.88,0.003872441210475,0.0053339743011556,0.0074476279582536,0.002113653657098,0.28380226146441834,28.380226146441835,0.004045455578441,Rh-rich
43,k0,greedy,6,AUIRH_Rh-rich_004,Rh-rich,4,13.66,53.29,33.05,0.0039769108497095,0.0053339743011556,0.0074476279582536,0.002113653657098,0.28380226146441834,28.380226146441835,0.0040108527048477996,Rh-rich
43,k0,greedy,7,AUIRH_Rh-rich_005,Rh-rich,5,13.09,51.84,35.07,0.003976904242915,0.0053339743011556,0.0074476279582536,0.002113653657098,0.28380226146441834,28.380226146441835,0.004005195728991416,Rh-rich
43,k0,greedy,8,AUIRH_Rh-rich_006,Rh-rich,6,12.34,50.46,37.2,0.0045484710527103,0.0053339743011556,0.0074476279582536,0.002113653657098,0.28380226146441834,28.380226146441835,0.004001154088123357,Rh-rich
43,k0,greedy,9,AUIRH_Rh-rich_007,Rh-rich,7,12.59,47.98,39.43,0.0047260129849395,0.0053339743011556,0.0074476279582536,0.002113653657098,0.28380226146441834,28.380226146441835,0.004069568708696725,Rh-rich
43,k0,greedy,10,AUIRH_Rh-rich_008,Rh-rich,8,12.61,44.89,42.5,0.0049142885565475,0.0053339743011556,0.0074476279582536,0.002113653657098,0.28380226146441834,28.380226146441835,0.004142506961612589,Rh-rich
43,k0,greedy,11,AUIRH_Rh-rich_009,Rh-rich,9,11.68,43.19,45.13,0.0050368167679587,0.0053339743011556,0.0074476279582536,0.002113653657098,0.28380226146441834,28.380226146441835,0.00421968512110608,Rh-rich
43,k0,greedy,12,AUIRH_Rh-rich_010,Rh-rich,10,11.94,41.64,46.42,0.0052425497384545,0.0053339743011556,0.0074476279582536,0.002113653657098,0.28380226146441834,28.380226146441835,0.0042939698162745,Rh-rich
43,k0,greedy,13,AUIRH_Rh-rich_022,Rh-rich,22,12.24,38.71,49.04,0.0052458339001503,0.0053339743011556,0.0074476279582536,0.002113653657098,0.28380226146441834,28.380226146441835,0.004898657303049014,Rh-rich
43,k0,greedy,14,AUIRH_Rh-rich_011,Rh-rich,11,11.53,39.01,49.45,0.0053120583289582,0.0053339743011556,0.0074476279582536,0.002113653657098,0.28380226146441834,28.380226146441835,0.00444015781674033,Rh-rich
43,k0,greedy,15,AUIRH_Rh-rich_023,Rh-rich,23,11.87,36.57,51.56,0.005340318944503,0.005340318944503,0.0074476279582536,0.0021073090137505995,0.2829503602439271,28.29503602439271,0.00519246114929741,Rh-rich
43,k0,greedy,16,AUIRH_Rh-rich_054,Rh-rich,54,12.15,29.11,58.74,0.0058461120457105,0.0058461120457105,0.0074476279582536,0.0016015159125430996,0.21503704555599745,21.503704555599747,0.005180174158447907,Rh-rich
43,k0,greedy,17,AUIRH_Rh-rich_013,Rh-rich,13,14.8,56.98,28.22,0.0034757806937045,0.0058461120457105,0.0074476279582536,0.0016015159125430996,0.21503704555599745,21.503704555599747,0.00463878380854975,Rh-rich
43,k0,greedy,18,AUIRH_Rh-rich_094,Rh-rich,94,11.9,19.65,68.45,0.0070831373084295,0.0070831373084295,0.0074476279582536,0.0003644906498241002,0.04894050184396831,4.894050184396831,0.0057601158409302175,Rh-rich
43,k0,greedy,19,AUIRH_Rh-rich_014,Rh-rich,14,14.43,54.72,30.85,0.0039650070887505,0.0070831373084295,0.0074476279582536,0.0003644906498241002,0.04894050184396831,4.894050184396831,0.004709969941051666,Rh-rich
43,k0,greedy,20,AUIRH_Rh-rich_157,Rh-rich,157,11.66,13.96,74.38,0.0064368488740623,0.0070831373084295,0.0074476279582536,0.0003644906498241002,0.04894050184396831,4.894050184396831,0.006979582521047783,Rh-rich
43,k0,greedy,21,AUIRH_Rh-rich_136,Rh-rich,136,11.94,15.3,72.76,0.0074476279582536,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006582885842569604,Rh-rich
43,k0,greedy,22,AUIRH_Rh-rich_220,Rh-rich,220,12.51,10.12,77.37,0.0062847882854128,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.0068905994824090995,Rh-rich
43,k0,greedy,23,AUIRH_Rh-rich_115,Rh-rich,115,10.69,16.11,73.2,0.0067015882189722,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006698538222613182,Rh-rich
43,k0,greedy,24,AUIRH_Rh-rich_114,Rh-rich,114,11.61,18.21,70.18,0.0065366474084519,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006688639957727945,Rh-rich
43,k0,greedy,25,AUIRH_Rh-rich_178,Rh-rich,178,12.35,12.72,74.93,0.0065870546567613,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006613534337762069,Rh-rich
43,k0,greedy,26,AUIRH_Rh-rich_199,Rh-rich,199,12.5,11.18,76.32,0.0062891937788427,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.00657021575666374,Rh-rich
43,k0,greedy,27,AUIRH_Rh-rich_075,Rh-rich,75,10.82,21.93,67.25,0.0068422361955027,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006509279035153334,Rh-rich
43,k0,greedy,28,AUIRH_Rh-rich_074,Rh-rich,74,11.45,23.86,64.69,0.006696722338995,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.0064556435339097225,Rh-rich
43,k0,greedy,29,AUIRH_Rh-rich_156,Rh-rich,156,12.49,14.96,72.55,0.0063714518099044,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006421689955138262,Rh-rich
43,k0,greedy,30,AUIRH_Rh-rich_113,Rh-rich,113,12.42,19.35,68.23,0.0062051071844099,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.0063138795959369965,Rh-rich
43,k0,greedy,31,AUIRH_Rh-rich_135,Rh-rich,135,12.67,16.12,71.21,0.006606603051992,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006252578754288225,Rh-rich
43,k0,greedy,32,AUIRH_Rh-rich_093,Rh-rich,93,12.44,21.32,66.24,0.0064172879240846,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006246251960751555,Rh-rich
43,k0,greedy,33,AUIRH_Rh-rich_073,Rh-rich,73,12.36,25.45,62.19,0.0063557610120318,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.0061132518536690696,Rh-rich
43,k0,greedy,34,AUIRH_Rh-rich_241,Rh-rich,241,13.42,9.49,77.09,0.0058663615591211,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.00595539540353655,Rh-rich
43,k0,greedy,35,AUIRH_Rh-rich_072,Rh-rich,72,12.66,26.99,60.35,0.0053124848448969,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.0059211946766936155,Rh-rich
43,k0,greedy,36,AUIRH_Rh-rich_177,Rh-rich,177,13.36,13.64,73.0,0.0060842903438356,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.0058666419356322354,Rh-rich
43,k0,greedy,37,AUIRH_Rh-rich_134,Rh-rich,134,13.27,17.55,69.18,0.0061763636086365,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.0058605771248282,Rh-rich
43,k0,greedy,38,AUIRH_Rh-rich_198,Rh-rich,198,13.64,12.14,74.22,0.0058552282070113,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005801949199724598,Rh-rich
43,k0,greedy,39,AUIRH_Rh-rich_092,Rh-rich,92,13.31,23.13,63.56,0.0058753970889053,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005685148257130034,Rh-rich
43,k0,greedy,40,AUIRH_Rh-rich_037,Rh-rich,37,12.47,33.76,53.77,0.005610800906062,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005552654184762603,Rh-rich
43,k0,greedy,41,AUIRH_Rh-rich_155,Rh-rich,155,13.91,16.25,69.84,0.0060836793957464,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005554421199859315,Rh-rich
43,k0,greedy,42,AUIRH_Rh-rich_219,Rh-rich,219,14.16,11.29,74.55,0.0058186648885517,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005561607239720049,Rh-rich
43,k0,greedy,43,AUIRH_Rh-rich_112,Rh-rich,112,13.91,21.44,64.65,0.0056120380955058,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005561980314886745,Rh-rich
43,k0,greedy,44,AUIRH_Rh-rich_325,Rh-rich,325,47.64,14.63,37.73,0.0007821784528217,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005553342743664639,Rh-rich
43,k0,greedy,45,AUIRH_Rh-rich_091,Rh-rich,91,13.84,24.83,61.33,0.0053071037928842,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.00561721009740245,Rh-rich
43,k0,greedy,46,AUIRH_Rh-rich_154,Rh-rich,154,14.44,17.19,68.37,0.0052655017695215,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005550578301200451,Rh-rich
43,k0,greedy,47,AUIRH_Rh-rich_176,Rh-rich,176,14.51,14.8,70.69,0.005868101442908,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005446429500960559,Rh-rich
43,k0,greedy,48,AUIRH_Rh-rich_133,Rh-rich,133,14.54,19.23,66.23,0.0052632488864833,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.00546067690054275,Rh-rich
43,k0,greedy,49,AUIRH_Rh-rich_053,Rh-rich,53,13.06,31.64,55.3,0.0051077696676213,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.005392900385616382,Rh-rich
43,k0,greedy,50,AUIRH_Rh-rich_071,Rh-rich,71,13.75,28.47,57.78,0.0051172437490923,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.00523378884277383,Rh-rich
44,k0,greedy,1,AUIRH_Rh-rich_221,Rh-rich,221,41.29,29.64,29.07,0.0003247497194505,0.0003247497194505,0.0074476279582536,0.0071228782388031,0.9563955501978846,95.63955501978846,0.0,Rh-rich
44,k0,greedy,2,AUIRH_Rh-rich_001,Rh-rich,1,13.01,59.73,27.26,0.0034572512276922,0.0034572512276922,0.0074476279582536,0.0039903767305614,0.5357916309634116,53.57916309634116,0.0003247497194505,Rh-rich
44,k0,greedy,3,AUIRH_Rh-rich_002,Rh-rich,2,13.51,56.97,29.52,0.0036808118978671,0.0036808118978671,0.0074476279582536,0.0037668160603864997,0.5057739298338666,50.57739298338666,0.0028660964294899317,Rh-rich
44,k0,greedy,4,AUIRH_Rh-rich_005,Rh-rich,5,13.09,51.84,35.07,0.003976904242915,0.003976904242915,0.0074476279582536,0.0034707237153386,0.4660173326048436,46.601733260484366,0.003821877051344863,Rh-rich
44,k0,greedy,5,AUIRH_Rh-rich_006,Rh-rich,6,12.34,50.46,37.2,0.0045484710527103,0.0045484710527103,0.0074476279582536,0.0028991569055433,0.38927252029693565,38.92725202969356,0.004029679799118643,Rh-rich
44,k0,greedy,6,AUIRH_Rh-rich_009,Rh-rich,9,11.68,43.19,45.13,0.0050368167679587,0.0050368167679587,0.0074476279582536,0.0024108111902949,0.3237018825065227,32.37018825065227,0.004581565503618579,Rh-rich
44,k0,greedy,7,AUIRH_Rh-rich_011,Rh-rich,11,11.53,39.01,49.45,0.0053120583289582,0.0053120583289582,0.0074476279582536,0.0021355696292954,0.28674493963258757,28.674493963258758,0.005109022464587311,Rh-rich
44,k0,greedy,8,AUIRH_Rh-rich_075,Rh-rich,75,10.82,21.93,67.25,0.0068422361955027,0.0068422361955027,0.0074476279582536,0.0006053917627509,0.08128652050616916,8.128652050616916,0.0055056564421979235,Rh-rich
44,k0,greedy,9,AUIRH_Rh-rich_220,Rh-rich,220,12.51,10.12,77.37,0.0062847882854128,0.0068422361955027,0.0074476279582536,0.0006053917627509,0.08128652050616916,8.128652050616916,0.007335309832296183,Rh-rich
44,k0,greedy,10,AUIRH_Rh-rich_115,Rh-rich,115,10.69,16.11,73.2,0.0067015882189722,0.0068422361955027,0.0074476279582536,0.0006053917627509,0.08128652050616916,8.128652050616916,0.006820968788506672,Rh-rich
44,k0,greedy,11,AUIRH_Rh-rich_114,Rh-rich,114,11.61,18.21,70.18,0.0065366474084519,0.0068422361955027,0.0074476279582536,0.0006053917627509,0.08128652050616916,8.128652050616916,0.006587463619205184,Rh-rich
44,k0,greedy,12,AUIRH_Rh-rich_157,Rh-rich,157,11.66,13.96,74.38,0.0064368488740623,0.0068422361955027,0.0074476279582536,0.0006053917627509,0.08128652050616916,8.128652050616916,0.006548623803571451,Rh-rich
44,k0,greedy,13,AUIRH_Rh-rich_136,Rh-rich,136,11.94,15.3,72.76,0.0074476279582536,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006468313339410615,Rh-rich
44,k0,greedy,14,AUIRH_Rh-rich_178,Rh-rich,178,12.35,12.72,74.93,0.0065870546567613,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006611796351860363,Rh-rich
44,k0,greedy,15,AUIRH_Rh-rich_094,Rh-rich,94,11.9,19.65,68.45,0.0070831373084295,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006581329934437626,Rh-rich
44,k0,greedy,16,AUIRH_Rh-rich_113,Rh-rich,113,12.42,19.35,68.23,0.0062051071844099,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006720761720949401,Rh-rich
44,k0,greedy,17,AUIRH_Rh-rich_199,Rh-rich,199,12.5,11.18,76.32,0.0062891937788427,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006589294411942802,Rh-rich
44,k0,greedy,18,AUIRH_Rh-rich_074,Rh-rich,74,11.45,23.86,64.69,0.006696722338995,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.0065479582939270645,Rh-rich
44,k0,greedy,19,AUIRH_Rh-rich_156,Rh-rich,156,12.49,14.96,72.55,0.0063714518099044,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006549766930009017,Rh-rich
44,k0,greedy,20,AUIRH_Rh-rich_135,Rh-rich,135,12.67,16.12,71.21,0.006606603051992,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006491030307897911,Rh-rich
44,k0,greedy,21,AUIRH_Rh-rich_093,Rh-rich,93,12.44,21.32,66.24,0.0064172879240846,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006492716289431556,Rh-rich
44,k0,greedy,22,AUIRH_Rh-rich_134,Rh-rich,134,13.27,17.55,69.18,0.0061763636086365,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006367417820927556,Rh-rich
44,k0,greedy,23,AUIRH_Rh-rich_177,Rh-rich,177,13.36,13.64,73.0,0.0060842903438356,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006305118238383631,Rh-rich
44,k0,greedy,24,AUIRH_Rh-rich_073,Rh-rich,73,12.36,25.45,62.19,0.0063557610120318,0.0074476279582536,0.0074476279582536,0.0,0.0,0.0,0.006292534875633287,Rh-rich
