budget,initial_protocols,queries,seed,strategy,final_best_seen,final_simple_regret,regret_auc,hit_top_10_pct,hit_top_5_pct,queries_to_top_10_pct,queries_to_top_5_pct
12,5,7,10,random,849.7406688000001,0.0,25.710681625000007,1,1,1,1
12,5,7,10,greedy,698.60639685,151.13427195000008,191.76074548750012,1,0,6,8
12,5,7,10,gp_ucb,849.7406688000001,0.0,68.89673310000003,1,1,2,2
12,5,7,11,random,748.4312318,101.30943700000012,101.30943700000012,1,1,0,0
12,5,7,11,greedy,849.7406688000001,0.0,25.32735925000003,1,1,0,0
12,5,7,11,gp_ucb,849.7406688000001,0.0,25.32735925000003,1,1,0,0
12,5,7,12,random,627.1302800999999,222.61038870000016,264.197318325,0,0,8,8
12,5,7,12,greedy,709.4786504,140.2620184000001,225.25337723125008,1,1,5,6
12,5,7,12,gp_ucb,709.4786504,140.2620184000001,214.09806025000012,1,1,6,6
12,5,7,13,random,698.60639685,151.13427195000008,151.13427195000008,1,0,0,8
12,5,7,13,greedy,709.4786504,140.2620184000001,144.33911348125008,1,1,0,3
12,5,7,13,gp_ucb,849.7406688000001,0.0,126.80636118125008,1,1,0,3
12,5,7,14,random,698.60639685,151.13427195000008,156.45433051875008,1,0,3,8
12,5,7,14,greedy,849.7406688000001,0.0,117.72605200000007,1,1,4,4
12,5,7,14,gp_ucb,849.7406688000001,0.0,117.72605200000007,1,1,4,4
12,5,7,15,random,849.7406688000001,0.0,128.51039430625002,1,1,6,6
12,5,7,15,greedy,709.4786504,140.2620184000001,189.87610371875013,1,1,6,6
12,5,7,15,gp_ucb,849.7406688000001,0.0,138.56950536875007,1,1,4,4
12,5,7,16,random,644.5142754,205.22639340000012,205.22639340000012,0,0,8,8
12,5,7,16,greedy,748.4312318,101.30943700000012,169.15567993125012,1,1,6,7
12,5,7,16,gp_ucb,849.7406688000001,0.0,71.97173520000004,1,1,3,3
12,5,7,17,random,849.7406688000001,0.0,0.0,1,1,0,0
12,5,7,17,greedy,849.7406688000001,0.0,0.0,1,1,0,0
12,5,7,17,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
12,5,7,18,random,748.4312318,101.30943700000012,147.68690852500004,1,1,6,6
12,5,7,18,greedy,849.7406688000001,0.0,61.1797746375,1,1,3,3
12,5,7,18,gp_ucb,849.7406688000001,0.0,40.786516425,1,1,2,2
12,5,7,19,random,637.38784285,212.35282595000012,261.26012506250015,0,0,8,8
12,5,7,19,greedy,644.5142754,205.22639340000012,244.45827923125015,0,0,8,8
12,5,7,19,gp_ucb,849.7406688000001,0.0,139.09012460000008,1,1,5,5
12,5,7,20,random,709.4786504,140.2620184000001,167.2960712312501,1,1,3,3
12,5,7,20,greedy,849.7406688000001,0.0,120.71475307500009,1,1,3,4
12,5,7,20,gp_ucb,849.7406688000001,0.0,120.71475307500009,1,1,3,4
12,5,7,21,random,849.7406688000001,0.0,41.33027370000002,1,1,2,2
12,5,7,21,greedy,849.7406688000001,0.0,104.85946203125008,1,1,3,4
12,5,7,21,gp_ucb,849.7406688000001,0.0,104.85946203125008,1,1,3,4
12,5,7,22,random,849.7406688000001,0.0,0.0,1,1,0,0
12,5,7,22,greedy,849.7406688000001,0.0,0.0,1,1,0,0
12,5,7,22,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
12,5,7,23,random,647.8371267499999,201.90354205000017,201.90354205000017,0,0,8,8
12,5,7,23,greedy,849.7406688000001,0.0,75.71382826875006,1,1,3,3
12,5,7,23,gp_ucb,849.7406688000001,0.0,75.71382826875006,1,1,3,3
12,5,7,24,random,748.4312318,101.30943700000012,201.71629696250014,1,1,7,7
12,5,7,24,greedy,709.4786504,140.2620184000001,212.31684241250014,1,1,7,7
12,5,7,24,gp_ucb,644.5142754,205.22639340000012,218.26438987500015,0,0,8,8
12,5,7,25,random,684.419574,165.32109480000008,212.12684089375014,0,0,8,8
12,5,7,25,greedy,698.60639685,151.13427195000008,206.1111165000001,1,0,4,8
12,5,7,25,gp_ucb,698.60639685,151.13427195000008,178.6226942250001,1,0,2,8
12,5,7,26,random,684.419574,165.32109480000008,165.32109480000008,0,0,8,8
12,5,7,26,greedy,849.7406688000001,0.0,138.39118885000008,1,1,5,5
12,5,7,26,gp_ucb,849.7406688000001,0.0,92.19578240625006,1,1,3,4
12,5,7,27,random,684.419574,165.32109480000008,165.32109480000008,0,0,8,8
12,5,7,27,greedy,709.44713095,140.29353785000012,162.1926501812501,1,0,7,8
12,5,7,27,gp_ucb,849.7406688000001,0.0,107.98790665000007,1,1,4,4
12,5,7,28,random,709.44713095,140.29353785000012,140.29353785000012,1,0,0,8
12,5,7,28,greedy,849.7406688000001,0.0,82.81044855000007,1,1,0,4
12,5,7,28,gp_ucb,849.7406688000001,0.0,47.737064087500045,1,1,0,2
12,5,7,29,random,849.7406688000001,0.0,0.0,1,1,0,0
12,5,7,29,greedy,849.7406688000001,0.0,0.0,1,1,0,0
12,5,7,29,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
12,5,7,30,random,709.44713095,140.29353785000012,140.29353785000012,1,0,0,8
12,5,7,30,greedy,849.7406688000001,0.0,68.19141073125007,1,1,0,1
12,5,7,30,gp_ucb,849.7406688000001,0.0,55.52773110625006,1,1,0,1
12,5,7,31,random,748.4312318,101.30943700000012,101.30943700000012,1,1,0,0
12,5,7,31,greedy,849.7406688000001,0.0,25.32735925000003,1,1,0,0
12,5,7,31,gp_ucb,849.7406688000001,0.0,25.32735925000003,1,1,0,0
12,5,7,32,random,686.5946031000001,163.1460657,163.1460657,0,0,8,8
12,5,7,32,greedy,849.7406688000001,0.0,81.57303285,1,1,4,4
12,5,7,32,gp_ucb,849.7406688000001,0.0,61.1797746375,1,1,3,3
12,5,7,33,random,709.44713095,140.29353785000012,140.29353785000012,1,0,0,8
12,5,7,33,greedy,849.7406688000001,0.0,35.07338446250003,1,1,0,2
12,5,7,33,gp_ucb,849.7406688000001,0.0,17.536692231250015,1,1,0,1
12,5,7,34,random,748.4312318,101.30943700000012,101.30943700000012,1,1,0,0
12,5,7,34,greedy,849.7406688000001,0.0,37.991038875000044,1,1,0,0
12,5,7,34,gp_ucb,849.7406688000001,0.0,37.991038875000044,1,1,0,0
12,5,7,35,random,849.7406688000001,0.0,121.34502923750009,1,1,5,5
12,5,7,35,greedy,709.4786504,140.2620184000001,186.49316113750015,1,1,6,6
12,5,7,35,gp_ucb,849.7406688000001,0.0,143.7224660812501,1,1,5,5
12,5,7,36,random,698.60639685,151.13427195000008,232.4340898312501,1,0,7,8
12,5,7,36,greedy,849.7406688000001,0.0,162.89186410000008,1,1,3,4
12,5,7,36,gp_ucb,849.7406688000001,0.0,107.20982161250005,1,1,2,3
12,5,7,37,random,748.4312318,101.30943700000012,101.30943700000012,1,1,0,0
12,5,7,37,greedy,849.7406688000001,0.0,75.98207775000009,1,1,0,0
12,5,7,37,gp_ucb,849.7406688000001,0.0,37.991038875000044,1,1,0,0
12,5,7,38,random,698.60639685,151.13427195000008,188.08970771250011,1,0,5,8
12,5,7,38,greedy,709.4786504,140.2620184000001,197.99665059375013,1,1,7,7
12,5,7,38,gp_ucb,849.7406688000001,0.0,154.81059911875008,1,1,6,6
12,5,7,39,random,686.5946031000001,163.1460657,163.1460657,0,0,8,8
12,5,7,39,greedy,849.7406688000001,0.0,58.319268725000015,1,1,2,2
12,5,7,39,gp_ucb,849.7406688000001,0.0,98.96334262500002,1,1,3,5
12,5,7,40,random,647.8371267499999,201.90354205000017,209.9908714500001,0,0,8,8
12,5,7,40,greedy,698.60639685,151.13427195000008,226.38946807500008,1,0,6,8
12,5,7,40,gp_ucb,709.4786504,140.2620184000001,211.1288720000001,1,1,5,6
12,5,7,41,random,849.7406688000001,0.0,0.0,1,1,0,0
12,5,7,41,greedy,849.7406688000001,0.0,0.0,1,1,0,0
12,5,7,41,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
12,5,7,42,random,698.60639685,151.13427195000008,158.7865912000001,1,0,1,8
12,5,7,42,greedy,644.5142754,205.22639340000012,207.00800153750012,0,0,8,8
12,5,7,42,gp_ucb,849.7406688000001,0.0,181.35470236250012,1,1,7,7
12,5,7,43,random,709.44713095,140.29353785000012,162.3077692437501,1,0,2,8
12,5,7,43,greedy,849.7406688000001,0.0,134.35867425625008,1,1,2,3
12,5,7,43,gp_ucb,849.7406688000001,0.0,179.69455531875008,1,1,4,5
12,5,7,44,random,647.8371267499999,201.90354205000017,201.90354205000017,0,0,8,8
12,5,7,44,greedy,748.4312318,101.30943700000012,141.06518128750014,1,1,2,2
12,5,7,44,gp_ucb,849.7406688000001,0.0,85.54139011250007,1,1,2,2
12,5,7,45,random,849.7406688000001,0.0,0.0,1,1,0,0
12,5,7,45,greedy,849.7406688000001,0.0,0.0,1,1,0,0
12,5,7,45,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
12,5,7,46,random,849.7406688000001,0.0,0.0,1,1,0,0
12,5,7,46,greedy,849.7406688000001,0.0,0.0,1,1,0,0
12,5,7,46,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
12,5,7,47,random,849.7406688000001,0.0,135.3105110875001,1,1,5,5
12,5,7,47,greedy,709.4786504,140.2620184000001,209.72848658125014,1,1,7,7
12,5,7,47,gp_ucb,709.4786504,140.2620184000001,181.43620355000013,1,1,4,4
12,5,7,48,random,748.4312318,101.30943700000012,122.1506996437501,1,1,1,1
12,5,7,48,greedy,709.4786504,140.2620184000001,205.99989452500006,1,1,4,6
12,5,7,48,gp_ucb,709.4786504,140.2620184000001,196.9311068375001,1,1,4,6
12,5,7,49,random,709.44713095,140.29353785000012,140.29353785000012,1,0,0,8
12,5,7,49,greedy,849.7406688000001,0.0,30.20037185625003,1,1,0,1
12,5,7,49,gp_ucb,849.7406688000001,0.0,30.20037185625003,1,1,0,1
15,5,10,0,random,709.4786504,140.2620184000001,161.0656977636364,1,1,10,10
15,5,10,0,greedy,849.7406688000001,0.0,44.494381554545456,1,1,3,3
15,5,10,0,gp_ucb,849.7406688000001,0.0,44.494381554545456,1,1,3,3
15,5,10,1,random,686.5946031000001,163.1460657,163.1460657,0,0,11,11
15,5,10,1,greedy,849.7406688000001,0.0,29.662921036363638,1,1,2,2
15,5,10,1,gp_ucb,849.7406688000001,0.0,29.662921036363638,1,1,2,2
15,5,10,2,random,709.44713095,140.29353785000012,142.26458041363648,1,0,0,11
15,5,10,2,greedy,849.7406688000001,0.0,93.21119481818187,1,1,0,4
15,5,10,2,gp_ucb,849.7406688000001,0.0,107.93906077272733,1,1,0,6
15,5,10,3,random,686.5946031000001,163.1460657,163.34379561818184,0,0,11,11
15,5,10,3,greedy,849.7406688000001,0.0,106.31980780454552,1,1,5,6
15,5,10,3,gp_ucb,849.7406688000001,0.0,76.26142693181824,1,1,3,4
15,5,10,4,random,709.4786504,140.2620184000001,151.24619500454557,1,1,1,1
15,5,10,4,greedy,709.4786504,140.2620184000001,163.21875829545468,1,1,2,3
15,5,10,4,gp_ucb,849.7406688000001,0.0,112.21438796818188,1,1,2,3
15,5,10,5,random,748.4312318,101.30943700000012,101.30943700000012,1,1,0,0
15,5,10,5,greedy,849.7406688000001,0.0,46.049744090909144,1,1,0,0
15,5,10,5,gp_ucb,849.7406688000001,0.0,46.049744090909144,1,1,0,0
15,5,10,6,random,748.4312318,101.30943700000012,214.0563804681819,1,1,9,9
15,5,10,6,greedy,709.4786504,140.2620184000001,201.14645096818197,1,1,9,9
15,5,10,6,gp_ucb,748.4312318,101.30943700000012,193.98041819090923,1,1,9,10
15,5,10,7,random,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,7,greedy,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,7,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,8,random,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,8,greedy,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,8,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,9,random,849.7406688000001,0.0,108.42832218181825,1,1,5,5
15,5,10,9,greedy,849.7406688000001,0.0,89.15303412727279,1,1,1,4
15,5,10,9,gp_ucb,849.7406688000001,0.0,117.83023404545462,1,1,2,2
15,5,10,10,random,849.7406688000001,0.0,18.69867754545455,1,1,1,1
15,5,10,10,greedy,709.4786504,140.2620184000001,178.70402478636376,1,1,6,9
15,5,10,10,gp_ucb,849.7406688000001,0.0,50.10671498181821,1,1,2,2
15,5,10,11,random,748.4312318,101.30943700000012,101.30943700000012,1,1,0,0
15,5,10,11,greedy,849.7406688000001,0.0,18.419897636363658,1,1,0,0
15,5,10,11,gp_ucb,849.7406688000001,0.0,18.419897636363658,1,1,0,0
15,5,10,12,random,709.44713095,140.29353785000012,240.16396072272735,1,0,10,11
15,5,10,12,greedy,709.4786504,140.2620184000001,202.0739157318183,1,1,5,6
15,5,10,12,gp_ucb,849.7406688000001,0.0,168.45877276363646,1,1,6,6
15,5,10,13,random,698.60639685,151.13427195000008,151.13427195000008,1,0,0,11
15,5,10,13,greedy,849.7406688000001,0.0,130.47608587727282,1,1,0,3
15,5,10,13,gp_ucb,849.7406688000001,0.0,92.22280813181824,1,1,0,3
15,5,10,14,random,698.60639685,151.13427195000008,155.00340545454554,1,0,3,11
15,5,10,14,greedy,849.7406688000001,0.0,85.61894690909095,1,1,4,4
15,5,10,14,gp_ucb,849.7406688000001,0.0,85.61894690909095,1,1,4,4
15,5,10,15,random,849.7406688000001,0.0,93.46210495000001,1,1,6,6
15,5,10,15,greedy,748.4312318,101.30943700000012,172.80384577727287,1,1,6,6
15,5,10,15,gp_ucb,849.7406688000001,0.0,100.77782208636368,1,1,4,4
15,5,10,16,random,698.60639685,151.13427195000008,195.39146222727285,1,0,9,11
15,5,10,16,greedy,849.7406688000001,0.0,123.02231267727281,1,1,6,7
15,5,10,16,gp_ucb,849.7406688000001,0.0,52.34308014545457,1,1,3,3
15,5,10,17,random,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,17,greedy,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,17,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,18,random,748.4312318,101.30943700000012,135.03850720000005,1,1,6,6
15,5,10,18,greedy,849.7406688000001,0.0,44.494381554545456,1,1,3,3
15,5,10,18,gp_ucb,849.7406688000001,0.0,29.662921036363638,1,1,2,2
15,5,10,19,random,849.7406688000001,0.0,209.3121660409092,1,1,9,9
15,5,10,19,greedy,709.4786504,140.2620184000001,221.94696945909106,1,1,9,9
15,5,10,19,gp_ucb,849.7406688000001,0.0,101.15645425454551,1,1,5,5
15,5,10,20,random,709.4786504,140.2620184000001,159.92314773181832,1,1,3,3
15,5,10,20,greedy,849.7406688000001,0.0,87.79254769090916,1,1,3,4
15,5,10,20,gp_ucb,849.7406688000001,0.0,87.79254769090916,1,1,3,4
15,5,10,21,random,849.7406688000001,0.0,30.058380872727287,1,1,2,2
15,5,10,21,greedy,849.7406688000001,0.0,76.26142693181824,1,1,3,4
15,5,10,21,gp_ucb,849.7406688000001,0.0,76.26142693181824,1,1,3,4
15,5,10,22,random,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,22,greedy,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,22,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,23,random,647.8371267499999,201.90354205000017,201.90354205000014,0,0,11,11
15,5,10,23,greedy,849.7406688000001,0.0,55.06460237727277,1,1,3,3
15,5,10,23,gp_ucb,849.7406688000001,0.0,55.06460237727277,1,1,3,3
15,5,10,24,random,849.7406688000001,0.0,146.70276142727283,1,1,7,7
15,5,10,24,greedy,709.4786504,140.2620184000001,192.66552677272742,1,1,7,7
15,5,10,24,gp_ucb,709.4786504,140.2620184000001,202.89686810909106,1,1,9,9
15,5,10,25,random,849.7406688000001,0.0,154.27406610454557,1,1,8,8
15,5,10,25,greedy,698.60639685,151.13427195000008,191.1174316227274,1,0,4,11
15,5,10,25,gp_ucb,709.4786504,140.2620184000001,169.14907841363646,1,1,2,9
15,5,10,26,random,684.419574,165.32109480000008,165.32109480000008,0,0,11,11
15,5,10,26,greedy,849.7406688000001,0.0,100.6481373454546,1,1,5,5
15,5,10,26,gp_ucb,849.7406688000001,0.0,67.0514781136364,1,1,3,4
15,5,10,27,random,748.4312318,101.30943700000012,153.68261156363644,1,1,9,9
15,5,10,27,greedy,849.7406688000001,0.0,127.16823985909099,1,1,7,8
15,5,10,27,gp_ucb,849.7406688000001,0.0,78.53665938181824,1,1,4,4
15,5,10,28,random,849.7406688000001,0.0,123.99557069545466,1,1,0,9
15,5,10,28,greedy,849.7406688000001,0.0,60.225780763636415,1,1,0,4
15,5,10,28,gp_ucb,849.7406688000001,0.0,34.717864790909125,1,1,0,2
15,5,10,29,random,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,29,greedy,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,29,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,30,random,709.44713095,140.29353785000012,140.29353785000012,1,0,0,11
15,5,10,30,greedy,849.7406688000001,0.0,49.59375325909096,1,1,0,1
15,5,10,30,gp_ucb,849.7406688000001,0.0,40.38380444090913,1,1,0,1
15,5,10,31,random,748.4312318,101.30943700000012,101.30943700000012,1,1,0,0
15,5,10,31,greedy,849.7406688000001,0.0,18.419897636363658,1,1,0,0
15,5,10,31,gp_ucb,849.7406688000001,0.0,18.419897636363658,1,1,0,0
15,5,10,32,random,686.5946031000001,163.1460657,163.1460657,0,0,11,11
15,5,10,32,greedy,849.7406688000001,0.0,59.325842072727276,1,1,4,4
15,5,10,32,gp_ucb,849.7406688000001,0.0,44.494381554545456,1,1,3,3
15,5,10,33,random,709.44713095,140.29353785000012,140.29353785000012,1,0,0,11
15,5,10,33,greedy,849.7406688000001,0.0,25.507915972727293,1,1,0,2
15,5,10,33,gp_ucb,849.7406688000001,0.0,12.753957986363647,1,1,0,1
15,5,10,34,random,748.4312318,101.30943700000012,101.30943700000012,1,1,0,0
15,5,10,34,greedy,849.7406688000001,0.0,27.629846454545486,1,1,0,0
15,5,10,34,gp_ucb,849.7406688000001,0.0,27.629846454545486,1,1,0,0
15,5,10,35,random,849.7406688000001,0.0,88.25093035454552,1,1,5,5
15,5,10,35,greedy,849.7406688000001,0.0,135.63138991818192,1,1,6,6
15,5,10,35,gp_ucb,849.7406688000001,0.0,104.5254298772728,1,1,5,5
15,5,10,36,random,698.60639685,151.13427195000008,210.2614122272728,1,0,7,11
15,5,10,36,greedy,849.7406688000001,0.0,118.4668102545455,1,1,3,4
15,5,10,36,gp_ucb,849.7406688000001,0.0,77.97077935454548,1,1,2,3
15,5,10,37,random,748.4312318,101.30943700000012,101.30943700000012,1,1,0,0
15,5,10,37,greedy,849.7406688000001,0.0,55.25969290909097,1,1,0,0
15,5,10,37,gp_ucb,849.7406688000001,0.0,27.629846454545486,1,1,0,0
15,5,10,38,random,698.60639685,151.13427195000008,178.01095250454557,1,0,5,11
15,5,10,38,greedy,849.7406688000001,0.0,169.49974923181833,1,1,7,7
15,5,10,38,gp_ucb,849.7406688000001,0.0,112.58952663181823,1,1,6,6
15,5,10,39,random,698.60639685,151.13427195000008,159.87012195000003,1,0,8,11
15,5,10,39,greedy,849.7406688000001,0.0,42.414013618181826,1,1,2,2
15,5,10,39,gp_ucb,849.7406688000001,0.0,71.9733400909091,1,1,3,5
15,5,10,40,random,647.8371267499999,201.90354205000017,207.785236159091,0,0,11,11
15,5,10,40,greedy,709.4786504,140.2620184000001,202.90016361818195,1,1,6,8
15,5,10,40,gp_ucb,849.7406688000001,0.0,153.5482705454546,1,1,5,6
15,5,10,41,random,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,41,greedy,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,41,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,42,random,698.60639685,151.13427195000008,156.69959504090917,1,0,1,11
15,5,10,42,greedy,849.7406688000001,0.0,150.55127384545463,1,1,8,8
15,5,10,42,gp_ucb,849.7406688000001,0.0,131.89432899090917,1,1,7,7
15,5,10,43,random,709.44713095,140.29353785000012,156.30388795454556,1,0,2,11
15,5,10,43,greedy,849.7406688000001,0.0,97.71539945909097,1,1,2,3
15,5,10,43,gp_ucb,849.7406688000001,0.0,130.68694932272732,1,1,4,5
15,5,10,44,random,709.44713095,140.29353785000012,196.3026325772729,1,0,10,11
15,5,10,44,greedy,849.7406688000001,0.0,102.59285911818192,1,1,2,2
15,5,10,44,gp_ucb,849.7406688000001,0.0,62.21192008181823,1,1,2,2
15,5,10,45,random,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,45,greedy,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,45,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,46,random,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,46,greedy,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,46,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
15,5,10,47,random,849.7406688000001,0.0,98.40764442727279,1,1,5,5
15,5,10,47,greedy,709.4786504,140.2620184000001,190.78308616818197,1,1,7,7
15,5,10,47,gp_ucb,849.7406688000001,0.0,144.70469516363647,1,1,4,4
15,5,10,48,random,748.4312318,101.30943700000012,116.46671892272738,1,1,1,1
15,5,10,48,greedy,748.4312318,101.30943700000012,180.98909532727282,1,1,4,6
15,5,10,48,gp_ucb,748.4312318,101.30943700000012,170.852469609091,1,1,4,6
15,5,10,49,random,709.44713095,140.29353785000012,140.29353785000012,1,0,0,11
15,5,10,49,greedy,849.7406688000001,0.0,21.963906804545477,1,1,0,1
15,5,10,49,gp_ucb,849.7406688000001,0.0,21.963906804545477,1,1,0,1
20,5,15,0,random,709.4786504,140.2620184000001,154.56454796250006,1,1,10,10
20,5,15,0,greedy,849.7406688000001,0.0,30.58988731875,1,1,3,3
20,5,15,0,gp_ucb,849.7406688000001,0.0,30.58988731875,1,1,3,3
20,5,15,1,random,698.60639685,151.13427195000008,160.89385437187502,1,0,13,16
20,5,15,1,greedy,849.7406688000001,0.0,20.3932582125,1,1,2,2
20,5,15,1,gp_ucb,849.7406688000001,0.0,20.3932582125,1,1,2,2
20,5,15,2,random,709.44713095,140.29353785000012,141.64862961250012,1,0,0,16
20,5,15,2,greedy,849.7406688000001,0.0,64.08269643750003,1,1,0,4
20,5,15,2,gp_ucb,849.7406688000001,0.0,74.20810428125004,1,1,0,6
20,5,15,3,random,849.7406688000001,0.0,112.29885948750001,1,1,11,11
20,5,15,3,greedy,849.7406688000001,0.0,73.09486786562505,1,1,5,6
20,5,15,3,gp_ucb,849.7406688000001,0.0,52.42973101562504,1,1,3,4
20,5,15,4,random,709.4786504,140.2620184000001,147.8136398156251,1,1,1,1
20,5,15,4,greedy,849.7406688000001,0.0,118.54473614062508,1,1,2,3
20,5,15,4,gp_ucb,849.7406688000001,0.0,77.14739172812504,1,1,2,3
20,5,15,5,random,748.4312318,101.30943700000012,101.30943700000012,1,1,0,0
20,5,15,5,greedy,849.7406688000001,0.0,31.659199062500036,1,1,0,0
20,5,15,5,gp_ucb,849.7406688000001,0.0,31.659199062500036,1,1,0,0
20,5,15,6,random,748.4312318,101.30943700000012,178.82296063437514,1,1,9,9
20,5,15,6,greedy,849.7406688000001,0.0,138.28818504062508,1,1,9,9
20,5,15,6,gp_ucb,849.7406688000001,0.0,146.0252171312501,1,1,9,10
20,5,15,7,random,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,7,greedy,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,7,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,8,random,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,8,greedy,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,8,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,9,random,849.7406688000001,0.0,74.54447150000004,1,1,5,5
20,5,15,9,greedy,849.7406688000001,0.0,61.29271096250004,1,1,1,4
20,5,15,9,gp_ucb,849.7406688000001,0.0,81.00828590625005,1,1,2,2
20,5,15,10,random,849.7406688000001,0.0,12.855340812500003,1,1,1,1
20,5,15,10,greedy,849.7406688000001,0.0,122.85901704062506,1,1,6,9
20,5,15,10,gp_ucb,849.7406688000001,0.0,34.44836655000002,1,1,2,2
20,5,15,11,random,748.4312318,101.30943700000012,101.30943700000012,1,1,0,0
20,5,15,11,greedy,849.7406688000001,0.0,12.663679625000015,1,1,0,0
20,5,15,11,gp_ucb,849.7406688000001,0.0,12.663679625000015,1,1,0,0
20,5,15,12,random,849.7406688000001,0.0,165.11272299687505,1,1,10,11
20,5,15,12,greedy,849.7406688000001,0.0,171.5567853281251,1,1,5,6
20,5,15,12,gp_ucb,849.7406688000001,0.0,115.81540627500006,1,1,6,6
20,5,15,13,random,748.4312318,101.30943700000012,135.5640110281251,1,1,0,11
20,5,15,13,greedy,849.7406688000001,0.0,89.70230904062507,1,1,0,3
20,5,15,13,gp_ucb,849.7406688000001,0.0,63.40318059062504,1,1,0,3
20,5,15,14,random,698.60639685,151.13427195000008,153.7943012343751,1,0,3,16
20,5,15,14,greedy,849.7406688000001,0.0,58.86302600000003,1,1,4,4
20,5,15,14,gp_ucb,849.7406688000001,0.0,58.86302600000003,1,1,4,4
20,5,15,15,random,849.7406688000001,0.0,64.25519715312501,1,1,6,6
20,5,15,15,greedy,849.7406688000001,0.0,125.13448378437508,1,1,6,6
20,5,15,15,gp_ucb,849.7406688000001,0.0,69.28475268437504,1,1,4,4
20,5,15,16,random,698.60639685,151.13427195000008,181.5610902656251,1,0,9,16
20,5,15,16,greedy,849.7406688000001,0.0,84.57783996562506,1,1,6,7
20,5,15,16,gp_ucb,849.7406688000001,0.0,35.98586760000002,1,1,3,3
20,5,15,17,random,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,17,greedy,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,17,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,18,random,748.4312318,101.30943700000012,124.49817276250008,1,1,6,6
20,5,15,18,greedy,849.7406688000001,0.0,30.58988731875,1,1,3,3
20,5,15,18,gp_ucb,849.7406688000001,0.0,20.3932582125,1,1,2,2
20,5,15,19,random,849.7406688000001,0.0,143.90211415312507,1,1,9,9
20,5,15,19,greedy,849.7406688000001,0.0,161.35491765312509,1,1,9,9
20,5,15,19,gp_ucb,849.7406688000001,0.0,69.54506230000004,1,1,5,5
20,5,15,20,random,709.4786504,140.2620184000001,153.7790448156251,1,1,3,3
20,5,15,20,greedy,849.7406688000001,0.0,60.357376537500045,1,1,3,4
20,5,15,20,gp_ucb,849.7406688000001,0.0,60.357376537500045,1,1,3,4
20,5,15,21,random,849.7406688000001,0.0,20.66513685000001,1,1,2,2
20,5,15,21,greedy,849.7406688000001,0.0,52.42973101562504,1,1,3,4
20,5,15,21,gp_ucb,849.7406688000001,0.0,52.42973101562504,1,1,3,4
20,5,15,22,random,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,22,greedy,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,22,gp_ucb,849.7406688000001,0.0,0.0,1,1,0,0
20,5,15,23,random,686.5946031000001,163.1460657,197.05885750625015,0,0,16,16
20,5,15,23,greedy,849.7406688000001,0.0,37.85691413437503,1,1,3,3
20,5,15,23,gp_ucb,849.7406688000001,0.0,37.85691413437503,1,1,3,3
20,5,15,24,random,849.7406688000001,0.0,100.85814848125007,1,1,7,7
20,5,15,24,greedy,849.7406688000001,0.0,149.9903019562501,1,1,7,7
20,5,15,24,gp_ucb,849.7406688000001,0.0,157.0243491250001,1,1,9,9
